tract,blockgroup,male_5_17,male_18_29,male_30_60,male_61plus,female_5_17,female_18_29,female_30_60,female_61plus,rent_0_500,rent_501_1000,rent_1000plus,income_0_25,income_25_50,income_50_100,income_100_150,income_150plus,white_per,baa_per,aian_per,asian_per,pi_per,other_per,tp_per,latin_per,publica_per,ownerocc_per,median_house_income,median_structure_year,median_home_value
8358.0,2.0,0.20233463035,0.0155642023346,0.268482490272,0.513618677043,0.0664819944598,0.0720221606648,0.277008310249,0.584487534626,0.0,0.0,0.0,0.0,0.401709401709,0.24358974359,0.179487179487,0.175213675214,0.487055016181,0.0776699029126,0.0,0.0291262135922,0.375404530744,0.0,0.0,0.0307443365696,0.0,1.0,68750,1978,83200
8358.0,3.0,0.290773532153,0.24697110904,0.32991612302,0.132339235788,0.124347826087,0.384347826087,0.32347826087,0.167826086957,0.0,0.0,1.0,0.120521172638,0.193811074919,0.374592833876,0.109120521173,0.201954397394,0.372919478183,0.0607287449393,0.0,0.254161043635,0.0,0.0,0.0355375618534,0.27665317139,0.104234527687,0.666123778502,79531,1975,368300
8358.0,4.0,0.205970149254,0.236815920398,0.438805970149,0.118407960199,0.31598062954,0.299031476998,0.278450363196,0.106537530266,0.0,0.154150197628,0.845849802372,0.0994371482176,0.227016885553,0.369606003752,0.189493433396,0.114446529081,0.245221190606,0.0595303113053,0.00436919716002,0.409066084107,0.0,0.0,0.0404150737302,0.241398143091,0.0,0.525328330206,68839,1975,332300
8359.0,1.0,0.187353629977,0.451990632319,0.274004683841,0.0866510538642,0.066265060241,0.419277108434,0.377108433735,0.13734939759,0.0,0.0317679558011,0.968232044199,0.143851508121,0.324825986079,0.307424593968,0.14849187935,0.0754060324826,0.413301662708,0.0855106888361,0.0166270783848,0.356888361045,0.0,0.0,0.0178147268409,0.109857482185,0.030162412993,0.141531322506,54286,1991,82400
8359.0,2.0,0.286268425136,0.243599689682,0.422808378588,0.0473235065943,0.25296108291,0.244500846024,0.433164128596,0.0693739424704,0.0,0.0754716981132,0.924528301887,0.117159763314,0.327810650888,0.403550295858,0.139644970414,0.0118343195266,0.25981384055,0.0149736948604,0.00404694455686,0.343990287333,0.0,0.0,0.0675839740996,0.3095912586,0.0414201183432,0.121893491124,54005,1978,195800
8360.0,1.0,0.314016172507,0.123989218329,0.370619946092,0.191374663073,0.226691042048,0.115173674589,0.556672760512,0.101462522852,0.0652173913043,0.0,0.934782608696,0.114568599717,0.24045261669,0.335219236209,0.166902404526,0.142857142857,0.415032679739,0.0871459694989,0.0,0.268518518519,0.0,0.0,0.0381263616558,0.191176470588,0.0,0.609618104668,64982,1983,199100
8360.0,2.0,0.150548354935,0.244267198405,0.464606181456,0.140578265204,0.211995863495,0.185108583247,0.348500517063,0.254395036194,0.0,0.345381526104,0.654618473896,0.0520646319569,0.330341113106,0.285457809695,0.0861759425494,0.245960502693,0.291370558376,0.0984771573604,0.0,0.565989847716,0.0,0.0,0.0203045685279,0.0238578680203,0.0143626570916,0.552962298025,69766,1976,351400
8360.0,3.0,0.165931156222,0.144748455428,0.525154457193,0.164165931156,0.181882519462,0.212314225053,0.402689313517,0.203113941967,0.0,0.0,1.0,0.164082687339,0.0956072351421,0.255813953488,0.312661498708,0.171834625323,0.244697564808,0.044776119403,0.0,0.448546739984,0.0,0.0,0.0518460329929,0.210133542812,0.0,0.602067183463,90000,1976,368800
8361.0,1.0,0.055497382199,0.529842931937,0.361256544503,0.0534031413613,0.0973963355834,0.447444551591,0.330761812922,0.124397299904,0.0,0.0,1.0,0.368,0.0617142857143,0.243428571429,0.16,0.166857142857,0.640562248996,0.0245983935743,0.0,0.160140562249,0.0,0.0,0.0105421686747,0.164156626506,0.0,0.262857142857,65156,1983,351800
8361.0,2.0,0.0359116022099,0.348066298343,0.516574585635,0.0994475138122,0.101449275362,0.379710144928,0.48115942029,0.0376811594203,0.017094017094,0.0854700854701,0.897435897436,0.378881987578,0.225672877847,0.293995859213,0.0890269151139,0.0124223602484,0.694483734088,0.0,0.01414427157,0.264497878359,0.0,0.0,0.0,0.026874115983,0.0,0.221532091097,41607,1976,251500
8362.0,1.0,0.115326251897,0.220030349014,0.427921092564,0.236722306525,0.0721804511278,0.315789473684,0.357894736842,0.254135338346,0.0,0.0,1.0,0.274881516588,0.26224328594,0.157977883096,0.240126382306,0.0647709320695,0.739425981873,0.0528700906344,0.0,0.119335347432,0.0,0.0,0.00755287009063,0.0808157099698,0.0,0.439178515008,42015,1978,418000
8362.0,2.0,0.18018018018,0.121621621622,0.463963963964,0.234234234234,0.173410404624,0.118497109827,0.277456647399,0.43063583815,0.0,0.0,1.0,0.187969924812,0.169172932331,0.214285714286,0.135338345865,0.293233082707,0.850352112676,0.0,0.0,0.044014084507,0.0,0.0,0.0633802816901,0.0422535211268,0.0,0.853383458647,59583,-,566900
8362.0,3.0,0.0537313432836,0.365671641791,0.417910447761,0.162686567164,0.155405405405,0.378378378378,0.294594594595,0.171621621622,0.0,0.0308988764045,0.969101123596,0.134585289515,0.0907668231612,0.422535211268,0.165884194053,0.186228482003,0.602836879433,0.0,0.0326241134752,0.187234042553,0.0,0.0,0.0829787234043,0.0943262411348,0.0,0.441314553991,74602,1977,457300
8363.0,1.0,0.316371681416,0.154867256637,0.396017699115,0.132743362832,0.275568181818,0.198863636364,0.525568181818,0.0,0.0,0.0581818181818,0.941818181818,0.0618181818182,0.458181818182,0.334545454545,0.0618181818182,0.0836363636364,0.217661691542,0.0,0.0,0.55223880597,0.0,0.0,0.023631840796,0.206467661692,0.0,0.0,49775,1980,-
8363.0,2.0,0.0570975416336,0.609833465504,0.284694686757,0.0483743061063,0.0292953285827,0.691211401425,0.237529691211,0.0419635787807,0.0,0.02,0.98,0.404132231405,0.202479338843,0.193388429752,0.12479338843,0.0752066115702,0.387083993661,0.0376386687797,0.0126782884311,0.457210776545,0.0,0.0,0.0273375594295,0.0780507131537,0.0198347107438,0.0909090909091,43496,1986,266000
8363.0,3.0,0.027105517909,0.666021297193,0.119070667957,0.187802516941,0.192695214106,0.282115869018,0.421914357683,0.103274559194,0.0,0.0,1.0,0.238879736409,0.176276771005,0.418451400329,0.0230642504119,0.143327841845,0.235358511221,0.0328407224959,0.0,0.677613574165,0.0,0.0,0.0541871921182,0.0,0.0,0.0296540362438,65156,1994,-
8364.0,1.0,0.0692307692308,0.289743589744,0.484615384615,0.15641025641,0.17816091954,0.0593869731801,0.427203065134,0.335249042146,0.0,0.0,1.0,0.160569105691,0.14837398374,0.290650406504,0.132113821138,0.268292682927,0.605263157895,0.0,0.0,0.230263157895,0.0,0.0,0.0328947368421,0.131578947368,0.0,0.707317073171,85329,-,662500
8364.0,2.0,0.103180212014,0.491166077739,0.36890459364,0.0367491166078,0.0712945590994,0.525328330206,0.384615384615,0.0187617260788,0.0,0.0,1.0,0.264516129032,0.110599078341,0.297695852535,0.24331797235,0.0838709677419,0.617089883112,0.0,0.0,0.278919790407,0.0,0.0,0.0,0.103990326481,0.0110599078341,0.201843317972,68281,1987,382100
8364.0,3.0,0.0426356589147,0.475452196382,0.343669250646,0.138242894057,0.102040816327,0.447124304267,0.373840445269,0.0769944341373,0.0,0.0,1.0,0.261424017003,0.231668437832,0.223166843783,0.190223166844,0.0935175345377,0.49838012959,0.0469762419006,0.0,0.395788336933,0.0,0.0,0.0502159827214,0.00863930885529,0.0,0.113708820404,50813,1987,242800
8365.0,1.0,0.233766233766,0.174825174825,0.482517482517,0.108891108891,0.275784753363,0.0964125560538,0.454035874439,0.173766816143,0.0,0.0,1.0,0.0589254766031,0.0294627383016,0.0987868284229,0.317157712305,0.495667244367,0.51030110935,0.00739566825145,0.0,0.39883782356,0.0,0.0,0.0385631273111,0.0449022715267,0.0,0.906412478336,149107,1994,677000
8365.0,2.0,0.228571428571,0.152380952381,0.433333333333,0.185714285714,0.133333333333,0.155555555556,0.483333333333,0.227777777778,0.0,0.0,1.0,0.0208955223881,0.0686567164179,0.134328358209,0.253731343284,0.522388059701,0.579487179487,0.0042735042735,0.0,0.324786324786,0.0,0.0,0.0444444444444,0.0470085470085,0.0,0.805970149254,156250,1994,712800
8366.0,1.0,0.33686651209,0.149718449818,0.413381914541,0.100033123551,0.230572433642,0.138151582987,0.493124400384,0.138151582987,0.0,0.0448979591837,0.955102040816,0.0507900677201,0.0823927765237,0.159706546275,0.26072234763,0.446388261851,0.49918646274,0.0138301334201,0.0,0.353237878295,0.0,0.0,0.0439310120404,0.0898145135047,0.0107223476298,0.861738148984,143431,1991,625100
8501.0,1.0,0.212609970674,0.0982404692082,0.563049853372,0.126099706745,0.247922437673,0.174515235457,0.447368421053,0.130193905817,0.0,0.0,1.0,0.239382239382,0.142857142857,0.316602316602,0.181467181467,0.119691119691,0.764957264957,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.196581196581,0.0444015444015,0.623552123552,57000,1956,472800
8501.0,2.0,0.139534883721,0.367864693446,0.361522198732,0.131078224101,0.156609195402,0.0560344827586,0.626436781609,0.16091954023,0.0,0.071661237785,0.928338762215,0.162025316456,0.0405063291139,0.407594936709,0.192405063291,0.19746835443,0.881323877069,0.00141843971631,0.0,0.0170212765957,0.0,0.016548463357,0.00992907801418,0.0737588652482,0.0139240506329,0.611392405063,84051,1961,468600
8501.0,3.0,0.189732142857,0.0513392857143,0.274553571429,0.484375,0.0866261398176,0.252279635258,0.40273556231,0.258358662614,0.0,0.207547169811,0.792452830189,0.221505376344,0.159139784946,0.270967741935,0.139784946237,0.208602150538,0.79294755877,0.0,0.0,0.150090415913,0.0,0.0,0.0,0.0569620253165,0.0,0.772043010753,71103,1972,540600
8501.0,4.0,0.217712177122,0.29520295203,0.422509225092,0.0645756457565,0.234096692112,0.203562340967,0.458015267176,0.104325699746,0.0,0.0,1.0,0.131901840491,0.217791411043,0.233128834356,0.20245398773,0.21472392638,0.557219251337,0.00641711229947,0.0,0.0213903743316,0.0,0.0,0.0427807486631,0.372192513369,0.0,0.555214723926,84706,1958,441600
8502.0,1.0,0.224519940916,0.118168389956,0.413589364845,0.243722304284,0.336644591611,0.0816777041943,0.358719646799,0.222958057395,0.0,0.0915492957746,0.908450704225,0.100178890877,0.237924865832,0.305903398927,0.209302325581,0.146690518784,0.8041692988,0.0334807327858,0.0,0.0246367656349,0.0,0.0,0.0101073910297,0.12760581175,0.0,0.745974955277,67457,1958,450600
8502.0,2.0,0.022641509434,0.0,0.815094339623,0.162264150943,0.129032258065,0.214076246334,0.486803519062,0.17008797654,0.239726027397,0.123287671233,0.63698630137,0.218068535826,0.274143302181,0.295950155763,0.211838006231,0.0,0.534653465347,0.0,0.0,0.245874587459,0.0,0.0,0.0511551155116,0.168316831683,0.0716510903427,0.545171339564,50313,1973,337700
8502.0,3.0,0.123620309051,0.192052980132,0.598233995585,0.0860927152318,0.20811287478,0.195767195767,0.417989417989,0.178130511464,0.0,0.0,1.0,0.123167155425,0.196480938416,0.193548387097,0.410557184751,0.0762463343109,0.805882352941,0.0,0.0245098039216,0.156862745098,0.0,0.0,0.0,0.0127450980392,0.0,0.777126099707,89511,1959,436700
8502.0,4.0,0.210995542348,0.130757800892,0.451708766716,0.206537890045,0.178045515395,0.171352074967,0.242302543507,0.408299866131,0.0,0.0,1.0,0.202226345083,0.135435992579,0.558441558442,0.103896103896,0.0,0.726056338028,0.012676056338,0.0,0.0633802816901,0.0,0.0211267605634,0.00915492957746,0.167605633803,0.0,0.673469387755,63180,1961,453400
8502.0,5.0,0.127450980392,0.263725490196,0.46568627451,0.143137254902,0.0704500978474,0.221135029354,0.416829745597,0.291585127202,0.0866141732283,0.0629921259843,0.850393700787,0.120287253142,0.1921005386,0.508078994614,0.145421903052,0.0341113105925,0.510124101894,0.0,0.0,0.0320052253429,0.0,0.0,0.00849118223383,0.449379490529,0.0251346499102,0.315978456014,73750,1956,397900
8503.0,1.0,0.200974421437,0.169305724726,0.483556638246,0.146163215591,0.066985645933,0.196172248804,0.465311004785,0.271531100478,0.0,0.206039076377,0.793960923623,0.252042007001,0.163360560093,0.469078179697,0.0536756126021,0.0618436406068,0.774290887145,0.0271575135788,0.0,0.0398310199155,0.0,0.0,0.0223295111648,0.136391068196,0.0723453908985,0.343057176196,51813,1971,661500
8503.0,2.0,0.2203125,0.196875,0.5078125,0.075,0.223646723647,0.160968660969,0.373219373219,0.242165242165,0.0533807829181,0.0569395017794,0.889679715302,0.109649122807,0.214912280702,0.453947368421,0.0789473684211,0.142543859649,0.571535022355,0.0745156482861,0.0,0.0186289120715,0.0,0.0,0.0305514157973,0.30476900149,0.0,0.383771929825,58510,1957,413500
8503.0,3.0,0.152886115445,0.0468018720749,0.536661466459,0.263650546022,0.132653061224,0.108163265306,0.433673469388,0.325510204082,0.0,0.0896551724138,0.910344827586,0.0189125295508,0.176122931442,0.310874704492,0.321513002364,0.172576832151,0.638815207781,0.0,0.0,0.129973474801,0.0,0.00353669319187,0.0,0.227674624226,0.0106382978723,0.828605200946,96364,1957,461400
8503.0,4.0,0.261988304094,0.180116959064,0.445614035088,0.112280701754,0.190597204574,0.167725540025,0.466327827192,0.175349428208,0.0,0.0,1.0,0.096062992126,0.0818897637795,0.363779527559,0.144881889764,0.313385826772,0.68940316687,0.0,0.0,0.225334957369,0.0,0.0,0.0,0.0852618757613,0.0330708661417,0.703937007874,96955,1965,601000
8504.0,1.0,0.102339181287,0.388888888889,0.178362573099,0.330409356725,0.0537190082645,0.0785123966942,0.5,0.367768595041,0.0,0.0478723404255,0.952127659574,0.114391143911,0.516605166052,0.232472324723,0.136531365314,0.0,0.580479452055,0.0,0.0,0.041095890411,0.0,0.0,0.109589041096,0.268835616438,0.070110701107,0.306273062731,48151,1957,381400
8504.0,2.0,0.205741626794,0.236044657097,0.323763955343,0.234449760766,0.230375426621,0.0,0.556313993174,0.213310580205,0.0,0.0,1.0,0.374358974359,0.197435897436,0.164102564103,0.0589743589744,0.205128205128,0.662819455894,0.0164880461665,0.0,0.0,0.0,0.0,0.0,0.320692497939,0.0,0.776923076923,36750,1960,367100
8504.0,3.0,0.0913461538462,0.190705128205,0.544871794872,0.173076923077,0.255121042831,0.132216014898,0.357541899441,0.255121042831,0.199029126214,0.101941747573,0.699029126214,0.259191176471,0.386029411765,0.259191176471,0.0625,0.0330882352941,0.546080964686,0.0241171403962,0.0,0.124031007752,0.0,0.0,0.0938845822567,0.21188630491,0.0220588235294,0.599264705882,46923,1958,467600
8504.0,4.0,0.199421965318,0.0346820809249,0.277456647399,0.488439306358,0.236714975845,0.0,0.357487922705,0.405797101449,0.0,0.0,1.0,0.0,0.0659025787966,0.621776504298,0.200573065903,0.111747851003,0.927631578947,0.0,0.0,0.0394736842105,0.0,0.0,0.0,0.0328947368421,0.054441260745,0.971346704871,80188,1958,456500
8504.0,5.0,0.1,0.210465116279,0.468604651163,0.220930232558,0.162689804772,0.116052060738,0.502169197397,0.219088937093,0.0,0.0,1.0,0.107091172214,0.178002894356,0.199710564399,0.338639652677,0.176555716353,0.778900112233,0.0,0.0280583613917,0.0909090909091,0.0,0.0,0.00785634118967,0.0942760942761,0.027496382055,0.813314037627,100691,1961,496900
8505.0,1.0,0.127420998981,0.319062181448,0.433231396534,0.120285423038,0.042662116041,0.308873720137,0.249146757679,0.399317406143,0.0,0.464454976303,0.535545023697,0.156050955414,0.173566878981,0.40127388535,0.179936305732,0.0891719745223,0.639438417358,0.0299936183791,0.0,0.0708359923421,0.0,0.0,0.022335673261,0.23739629866,0.0,0.664012738854,56884,1965,444600
8505.0,2.0,0.127468581688,0.443447037702,0.305206463196,0.123877917415,0.0575916230366,0.394415357766,0.343804537522,0.204188481675,0.0,0.4128113879,0.5871886121,0.370203160271,0.241534988713,0.178329571106,0.097065462754,0.112866817156,0.466371681416,0.101769911504,0.0345132743363,0.224778761062,0.0,0.0,0.0221238938053,0.150442477876,0.0248306997743,0.365688487585,41090,1971,500000
8505.0,3.0,0.139211136891,0.215777262181,0.505800464037,0.139211136891,0.423129251701,0.201360544218,0.281632653061,0.0938775510204,0.0,0.0,1.0,0.0549019607843,0.0509803921569,0.635294117647,0.160784313725,0.0980392156863,0.305317324185,0.0,0.0,0.265008576329,0.115780445969,0.0,0.246140651801,0.0677530017153,0.0,0.670588235294,90558,1965,402400
8505.0,4.0,0.192307692308,0.0814479638009,0.533936651584,0.192307692308,0.0347826086957,0.195652173913,0.432608695652,0.336956521739,0.0,1.0,0.0,0.0769230769231,0.210059171598,0.352071005917,0.260355029586,0.100591715976,0.824833702882,0.0,0.0,0.0133037694013,0.0,0.0,0.0676274944568,0.0942350332594,0.0384615384615,0.887573964497,92864,1960,447600
8505.0,5.0,0.165951359084,0.0801144492132,0.575107296137,0.178826895565,0.251612903226,0.105806451613,0.491612903226,0.150967741935,0.229074889868,0.0528634361233,0.718061674009,0.0235042735043,0.290598290598,0.448717948718,0.126068376068,0.111111111111,0.445725915875,0.0,0.00746268656716,0.147218453189,0.0,0.0,0.0359565807327,0.363636363636,0.0,0.514957264957,61298,1963,447100
8506.0,1.0,0.164086687307,0.188854489164,0.462848297214,0.184210526316,0.234082397004,0.183520599251,0.453183520599,0.129213483146,0.0856164383562,0.188356164384,0.72602739726,0.169164882227,0.201284796574,0.441113490364,0.154175588865,0.03426124197,0.372033898305,0.0,0.0,0.144915254237,0.00847457627119,0.0,0.0330508474576,0.441525423729,0.0214132762313,0.374732334047,55694,1972,422600
8506.0,2.0,0.200970873786,0.249514563107,0.418446601942,0.131067961165,0.211360634082,0.10964332893,0.45178335535,0.227212681638,0.0,0.0571428571429,0.942857142857,0.105973025048,0.208092485549,0.260115606936,0.337186897881,0.0886319845857,0.443200895355,0.0139899272524,0.0,0.210408505876,0.0,0.0,0.0139899272524,0.318410744264,0.019267822736,0.662813102119,83068,1963,392200
8506.0,3.0,0.178988326848,0.24513618677,0.381322957198,0.194552529183,0.158844765343,0.240673886883,0.406738868833,0.193742478941,0.0,0.0,1.0,0.0604395604396,0.126373626374,0.406593406593,0.214285714286,0.192307692308,0.819600499376,0.00499375780275,0.0,0.0593008739076,0.0,0.0,0.0,0.116104868914,0.0128205128205,0.644688644689,90833,1963,419600
8507.0,1.0,0.324152542373,0.0391949152542,0.372881355932,0.263771186441,0.249382716049,0.0691358024691,0.392592592593,0.288888888889,0.0,0.0,1.0,0.0907504363002,0.157068062827,0.385689354276,0.261780104712,0.104712041885,0.377423033067,0.0,0.0,0.438996579247,0.0,0.0,0.0438996579247,0.139680729761,0.0,0.973821989529,88772,1967,518300
8507.0,2.0,0.146853146853,0.153846153846,0.456876456876,0.242424242424,0.215962441315,0.0727699530516,0.495305164319,0.215962441315,0.0,0.25988700565,0.74011299435,0.113573407202,0.138504155125,0.365650969529,0.0609418282548,0.321329639889,0.506432748538,0.197660818713,0.0,0.0,0.0,0.0,0.108771929825,0.187134502924,0.0,0.509695290859,90457,1972,410700
8507.0,3.0,0.340314136126,0.211169284468,0.296684118674,0.151832460733,0.138286893705,0.213622291022,0.486068111455,0.162022703818,0.116666666667,0.0805555555556,0.802777777778,0.286225402504,0.304114490161,0.322003577818,0.087656529517,0.0,0.304798962387,0.204280155642,0.0,0.178988326848,0.0,0.0,0.151750972763,0.160181582361,0.0,0.318425760286,47662,1969,475300
8507.0,4.0,0.0804794520548,0.227739726027,0.614726027397,0.0770547945205,0.175365344468,0.227557411273,0.530271398747,0.0668058455115,0.285714285714,0.113378684807,0.600907029478,0.246977547496,0.172711571675,0.459412780656,0.120898100173,0.0,0.514581373471,0.102539981185,0.0,0.141110065851,0.0310442144873,0.0,0.0131702728128,0.197554092192,0.0639032815199,0.238341968912,58431,1975,232100
8507.0,5.0,0.123510292524,0.127843986999,0.612134344529,0.136511375948,0.402489626556,0.134163208852,0.287690179806,0.175656984786,0.0,0.0828402366864,0.917159763314,0.0975609756098,0.363977485929,0.243902439024,0.294559099437,0.0,0.778857837181,0.0,0.0,0.0516403402187,0.0498177399757,0.0,0.0473876063183,0.0722964763062,0.0,0.682926829268,52330,1964,440600
8507.0,6.0,0.221014492754,0.239130434783,0.405797101449,0.134057971014,0.18438538206,0.141196013289,0.348837209302,0.325581395349,0.0,0.263157894737,0.736842105263,0.392361111111,0.0590277777778,0.236111111111,0.184027777778,0.128472222222,0.48006932409,0.0,0.0,0.0303292894281,0.0233968804159,0.0,0.126516464471,0.339688041594,0.0,0.604166666667,52059,1967,360500
8509.0,1.0,0.122180451128,0.174812030075,0.336466165414,0.366541353383,0.148734177215,0.185126582278,0.528481012658,0.137658227848,0.0,0.0,1.0,0.0758293838863,0.154028436019,0.329383886256,0.175355450237,0.265402843602,0.820446735395,0.00257731958763,0.016323024055,0.073883161512,0.0,0.0,0.0111683848797,0.0756013745704,0.0,0.796208530806,98047,1965,464800
8509.0,2.0,0.253897550111,0.146993318486,0.416481069042,0.182628062361,0.216981132075,0.0495283018868,0.436320754717,0.297169811321,0.0,0.0,1.0,0.0771812080537,0.104026845638,0.291946308725,0.194630872483,0.332214765101,0.510882016037,0.136311569301,0.0,0.151202749141,0.0,0.0,0.0469644902635,0.154639175258,0.0,0.912751677852,118676,1963,468500
8509.0,3.0,0.270769230769,0.0461538461538,0.421538461538,0.261538461538,0.237569060773,0.165745856354,0.444751381215,0.151933701657,0.0,0.0,1.0,0.0745762711864,0.528813559322,0.162711864407,0.064406779661,0.169491525424,0.657933042213,0.00145560407569,0.0,0.0946142649199,0.0,0.0,0.0494905385735,0.196506550218,0.0372881355932,0.694915254237,47939,1967,440500
8509.0,4.0,0.184673366834,0.247487437186,0.365577889447,0.202261306533,0.217438692098,0.21416893733,0.385286103542,0.18310626703,0.179606025492,0.114716106605,0.705677867903,0.243060765191,0.264816204051,0.304576144036,0.102775693923,0.0847711927982,0.390137146192,0.119054566676,0.00350160490225,0.20309308433,0.0,0.00875401225562,0.0697402976364,0.205719288007,0.00750187546887,0.343585896474,49153,1974,316700
8509.0,5.0,0.173913043478,0.298913043478,0.350543478261,0.176630434783,0.12739965096,0.373472949389,0.305410122164,0.193717277487,0.0,0.172727272727,0.827272727273,0.358108108108,0.0968468468468,0.380630630631,0.0900900900901,0.0743243243243,0.516424751719,0.0,0.0,0.192513368984,0.0,0.0,0.0420168067227,0.249045072574,0.0,0.504504504505,57273,1973,414500
8510.0,1.0,0.260233918129,0.312865497076,0.37037037037,0.056530214425,0.173588924388,0.228966986155,0.436634717785,0.160809371672,0.0,0.0847058823529,0.915294117647,0.15750371471,0.375928677563,0.181277860327,0.178306092125,0.106983655275,0.592875318066,0.0381679389313,0.0,0.255470737913,0.0,0.0,0.034096692112,0.0793893129771,0.0846953937593,0.368499257058,44185,1973,250000
8510.0,2.0,0.144,0.118666666667,0.361333333333,0.376,0.154689403167,0.102314250914,0.426309378806,0.316686967113,0.0,0.296875,0.703125,0.142857142857,0.225210084034,0.178151260504,0.273949579832,0.179831932773,0.691279439847,0.0,0.0,0.192234245703,0.0,0.0,0.057924888606,0.0585614258434,0.0352941176471,0.875630252101,78142,1956,402600
8510.0,3.0,0.12,0.185142857143,0.369142857143,0.325714285714,0.120946538124,0.258545135846,0.340929009641,0.279579316389,0.230627306273,0.477859778598,0.291512915129,0.425754060325,0.283062645012,0.125290023202,0.147331786543,0.0185614849188,0.488095238095,0.103670634921,0.0,0.0957341269841,0.00843253968254,0.0,0.00446428571429,0.299603174603,0.0,0.356148491879,28333,1973,393200
8510.0,4.0,0.0938511326861,0.118122977346,0.512944983819,0.275080906149,0.103810775296,0.174770039422,0.449408672799,0.272010512484,0.0,0.116161616162,0.883838383838,0.225908372828,0.379146919431,0.205371248025,0.154818325434,0.0347551342812,0.364031907179,0.0130529369108,0.0,0.239303843365,0.0,0.0,0.0246555474982,0.358955765047,0.0,0.374407582938,44640,1966,285900
8511.0,1.0,0.218899521531,0.191985645933,0.49043062201,0.0986842105263,0.117647058824,0.177170868347,0.488795518207,0.216386554622,0.042071197411,0.0598705501618,0.898058252427,0.143994211288,0.155571635311,0.313314037627,0.254703328509,0.132416787265,0.48064516129,0.0596774193548,0.0,0.242580645161,0.0,0.0,0.0461290322581,0.170967741935,0.0108538350217,0.540520984081,77260,2002,315600
8512.0,1.0,0.174603174603,0.230158730159,0.412698412698,0.18253968254,0.154494382022,0.0702247191011,0.345505617978,0.429775280899,0.0,0.0,1.0,0.385906040268,0.10067114094,0.308724832215,0.171140939597,0.0335570469799,0.786184210526,0.0197368421053,0.0,0.0805921052632,0.0,0.0,0.0625,0.0509868421053,0.0,0.909395973154,53333,1965,333400
8512.0,2.0,0.172995780591,0.167369901547,0.466947960619,0.192686357243,0.10153256705,0.0689655172414,0.492337164751,0.337164750958,0.0,0.0,1.0,0.165532879819,0.138321995465,0.24716553288,0.235827664399,0.213151927438,0.729115977291,0.0259529602595,0.0,0.0308191403082,0.0,0.0113544201135,0.0,0.202757502028,0.0408163265306,0.834467120181,91607,1966,487300
8512.0,3.0,0.219944082013,0.163094128611,0.362534948742,0.254426840634,0.248673237301,0.123578468537,0.393479909022,0.23426838514,0.0,0.0,1.0,0.129186602871,0.148325358852,0.349282296651,0.230861244019,0.142344497608,0.786789297659,0.0146321070234,0.0,0.0677257525084,0.0,0.0,0.0250836120401,0.105769230769,0.00956937799043,0.931818181818,86382,1960,491300
8513.0,1.0,0.305150631681,0.086491739553,0.4120505345,0.196307094266,0.220440881764,0.10621242485,0.483967935872,0.189378757515,0.0,0.152838427948,0.847161572052,0.149359886202,0.159317211949,0.199146514936,0.308677098151,0.183499288762,0.632461766157,0.0,0.0,0.154415392205,0.0,0.0,0.0266403552047,0.186482486433,0.0128022759602,0.674253200569,96691,1982,497300
8513.0,2.0,0.156779661017,0.0783898305085,0.531779661017,0.233050847458,0.222614840989,0.0989399293286,0.416961130742,0.26148409894,0.0,0.0,1.0,0.0773067331671,0.14463840399,0.304239401496,0.319201995012,0.154613466334,0.811175337187,0.0,0.0,0.00770712909441,0.0,0.0,0.0780346820809,0.103082851638,0.0,0.890274314214,96490,1965,462900
8600.0,1.0,0.165762974438,0.166537567777,0.508133230054,0.15956622773,0.160450387051,0.136523574947,0.472202674173,0.230823363828,0.038062283737,0.124567474048,0.837370242215,0.159227985525,0.223160434258,0.371531966224,0.132689987937,0.113389626055,0.443215339233,0.0538348082596,0.0,0.212758112094,0.0,0.00368731563422,0.0365044247788,0.25,0.0229191797346,0.65138721351,63274,1963,286900
8600.0,2.0,0.252793296089,0.238826815642,0.424581005587,0.0837988826816,0.214501510574,0.252265861027,0.37915407855,0.154078549849,0.0,0.182291666667,0.817708333333,0.140127388535,0.464968152866,0.382165605096,0.0127388535032,0.0,0.0834542815675,0.0638606676343,0.0,0.0174165457184,0.0,0.0,0.0,0.83526850508,0.0,0.388535031847,44643,1955,346400
8600.0,3.0,0.361963190184,0.179959100204,0.427402862986,0.0306748466258,0.3,0.205128205128,0.389743589744,0.105128205128,0.199004975124,0.452736318408,0.348258706468,0.246268656716,0.14552238806,0.425373134328,0.182835820896,0.0,0.119453924915,0.0398179749716,0.0,0.587030716724,0.0,0.0,0.028441410694,0.225255972696,0.0,0.227611940299,60395,1956,359800
8600.0,4.0,0.336920529801,0.252483443709,0.395695364238,0.0149006622517,0.282135076253,0.187363834423,0.397603485839,0.132897603486,0.0,0.259875259875,0.740124740125,0.373106060606,0.405303030303,0.210227272727,0.0113636363636,0.0,0.121825023518,0.0569143932267,0.0,0.108654750706,0.0,0.0,0.0395108184384,0.673095014111,0.0378787878788,0.0890151515152,32787,1972,228700
