tract,block_group,count,dump_count,lighting_count,Id2,Estimate; Total:,Estimate; Male:,Estimate; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Estimate; Male: - 20 years,Estimate; Male: - 21 years,Estimate; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Estimate; Female:,Estimate; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Estimate; Female: - 20 years,Estimate; Female: - 21 years,Estimate; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Estimate; Total,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income,Estimate; Total: - Owner occupied,Estimate; Total: - Renter occupied,Estimate; With cash rent:,Estimate; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 or more",Estimate; No cash rent
2100.0,3.0,33.0,0.0,2.0,60730021003.0,742.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100775193798,0.0284237726098,0.395348837209,0.0697674418605,0.157622739018,0.0,0.0671834625323,0.0,0.0439276485788,0.0,0.103359173127,0.0,0.0335917312661,0.0,0.0,0.0,0.0,355.0,0.132394366197,0.0,0.0,0.0,0.0845070422535,0.0,0.0,0.0169014084507,0.222535211268,0.304225352113,0.0,0.0507042253521,0.0,0.0,0.143661971831,0.0,0.0,0.0,0.0,0.0450704225352,0.0,0.0,0.0,742.0,411.0,0.335579514825,0.0229110512129,0.0323450134771,0.16307277628,0.0,0.0,0.0,0.0,0.0,0.446091644205,0.0,0.207762557078,0.0251141552511,0.0,0.0,0.148401826484,0.0981735159817,0.0,0.0,0.255707762557,0.0251141552511,0.0707762557078,0.168949771689,0.0,0.0,0.0,0.027397260274,0.972602739726,0.196347031963,0.803652968037,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110795454545,0.0,0.144886363636,0.0,0.142045454545,0.130681818182,0.178977272727,0.139204545455,0.153409090909,0.0,0.0,0.0
2100.0,4.0,80.0,0.0,7.0,60730021004.0,1114.0,471.0,0.0,0.0,0.0552016985138,0.0530785562633,0.0,0.0212314225053,0.0785562632696,0.00424628450106,0.2016985138,0.163481953291,0.0700636942675,0.0233545647558,0.114649681529,0.0955414012739,0.11889596603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0699844479005,0.0,0.0,0.0139968895801,0.147744945568,0.0,0.0,0.099533437014,0.281493001555,0.0575427682737,0.0,0.0699844479005,0.0590979782271,0.0388802488336,0.0653188180404,0.0964230171073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,539.0,0.266606822262,0.119389587074,0.0233393177738,0.0224416517056,0.0,0.0,0.0520646319569,0.0,58.0,0.516157989228,0.0255905511811,0.224409448819,0.0807086614173,0.0472440944882,0.0,0.0944881889764,0.0610236220472,0.0649606299213,0.0,0.0334645669291,0.0570866141732,0.133858267717,0.177165354331,0.0,0.0,0.0,0.0767716535433,0.923228346457,0.238188976378,0.761811023622,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387596899225,0.0,0.0387596899225,0.0801033591731,0.0852713178295,0.255813953488,0.289405684755,0.0335917312661,0.0387596899225,0.139534883721,0.0,0.0
2100.0,5.0,12.0,0.0,6.0,60730021005.0,1240.0,631.0,0.0174326465927,0.0158478605388,0.0554675118859,0.0316957210777,0.0,0.0190174326466,0.0,0.0364500792393,0.122028526149,0.0982567353407,0.0824088748019,0.125198098257,0.0824088748019,0.115689381933,0.126782884311,0.0,0.0190174326466,0.0,0.026941362916,0.0,0.0253565768621,0.0,0.0,609.0,0.0328407224959,0.0,0.0459770114943,0.0295566502463,0.0443349753695,0.0,0.0,0.047619047619,0.0837438423645,0.133004926108,0.0147783251232,0.152709359606,0.0788177339901,0.0870279146141,0.0541871921182,0.0,0.0279146141215,0.0295566502463,0.0180623973727,0.11986863711,0.0,0.0,0.0,1240.0,879.0,0.387903225806,0.132258064516,0.0129032258065,0.164516129032,0.0,0.0,0.0112903225806,0.0,14.0,0.291129032258,0.0505617977528,0.194756554307,0.0,0.116104868914,0.061797752809,0.0692883895131,0.0,0.0543071161049,0.065543071161,0.0861423220974,0.0449438202247,0.114232209738,0.0842696629213,0.0299625468165,0.0280898876404,0.0,0.0168539325843,0.983146067416,0.243445692884,0.756554307116,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029702970297,0.0,0.0371287128713,0.039603960396,0.0321782178218,0.0544554455446,0.279702970297,0.455445544554,0.019801980198,0.0519801980198,0.0,0.0
2201.0,1.0,19.0,0.0,3.0,60730022011.0,1806.0,788.0,0.0964467005076,0.0228426395939,0.0710659898477,0.104060913706,0.0672588832487,0.0380710659898,0.0,0.0583756345178,0.0850253807107,0.0482233502538,0.0545685279188,0.154822335025,0.0,0.0482233502538,0.0520304568528,0.0203045685279,0.0545685279188,0.0,0.0241116751269,0.0,0.0,0.0,0.0,1018.0,0.111984282908,0.110019646365,0.0893909626719,0.0383104125737,0.0864440078585,0.00687622789784,0.0275049115914,0.0206286836935,0.0687622789784,0.073673870334,0.0884086444008,0.0717092337917,0.0550098231827,0.0265225933202,0.0343811394892,0.0304518664047,0.0530451866405,0.00687622789784,0.0,0.0,0.0,0.0,0.0,1806.0,881.0,0.0542635658915,0.345514950166,0.0,0.0675526024363,0.0,0.0,0.0204872646733,16.0,21.0,0.512181616833,0.104273504274,0.111111111111,0.0393162393162,0.0940170940171,0.201709401709,0.104273504274,0.025641025641,0.112820512821,0.117948717949,0.0495726495726,0.0358974358974,0.0034188034188,0.0,0.0,0.0,0.0,0.181196581197,0.818803418803,0.0940170940171,0.905982905983,530.0,0.0,0.0,0.0,0.00943396226415,0.0,0.0,0.0547169811321,0.0,0.0,0.1,0.0660377358491,0.0339622641509,0.0,0.0,0.0415094339623,0.211320754717,0.183018867925,0.260377358491,0.0396226415094,0.0,0.0,0.0
2201.0,2.0,7.0,0.0,5.0,60730022012.0,1901.0,947.0,0.0696937697994,0.0929250263992,0.0707497360084,0.0475184794087,0.0855332629356,0.0,0.065469904963,0.0221752903907,0.11510031679,0.0147835269271,0.0432946145723,0.090813093981,0.0411826821542,0.111932418163,0.00422386483633,0.0612460401267,0.00950369588173,0.00633579725449,0.0,0.026399155227,0.0211193241816,0.0,0.0,954.0,0.0870020964361,0.062893081761,0.103773584906,0.0450733752621,0.0041928721174,0.0136268343816,0.0314465408805,0.135220125786,0.142557651992,0.0377358490566,0.0901467505241,0.0545073375262,0.0513626834382,0.00943396226415,0.0230607966457,0.0335429769392,0.0251572327044,0.0,0.0230607966457,0.0,0.0,0.0262054507338,0.0,1901.0,518.0,0.0773277222514,0.0647027880063,0.0,0.0894266175697,0.0,0.0,0.0410310362967,0.0,78.0,0.727511835876,0.135483870968,0.112903225806,0.143548387097,0.0403225806452,0.129032258065,0.0709677419355,0.058064516129,0.0370967741935,0.0935483870968,0.120967741935,0.0548387096774,0.00322580645161,0.0,0.0,0.0,0.0,0.0306451612903,0.96935483871,0.0725806451613,0.927419354839,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0573913043478,0.095652173913,0.154782608696,0.36,0.224347826087,0.0573913043478,0.00695652173913,0.0,0.0
2202.0,1.0,3.0,0.0,1.0,60730022021.0,1992.0,1019.0,0.177625122669,0.0893032384691,0.117762512267,0.0166830225711,0.0274779195289,0.0402355250245,0.0157016683023,0.0677134445535,0.0637880274779,0.0343473994112,0.0471050049068,0.0490677134446,0.053974484789,0.0294406280667,0.0736015701668,0.00883218842002,0.00785083415113,0.0255152109912,0.0,0.0,0.0147203140334,0.0323846908734,0.00686947988224,973.0,0.129496402878,0.0359712230216,0.112024665982,0.0606372045221,0.0359712230216,0.0616649537513,0.0441932168551,0.0503597122302,0.0174717368962,0.0945529290853,0.0935251798561,0.0698869475848,0.0431654676259,0.0503597122302,0.0,0.0,0.0472764645427,0.0,0.00924974306269,0.0,0.0267214799589,0.0174717368962,0.0,1992.0,519.0,0.0441767068273,0.0496987951807,0.0,0.14859437751,0.0,0.00602409638554,0.0120481927711,0.0,24.0,0.739457831325,0.0902896081772,0.332197614991,0.11073253833,0.0511073253833,0.12265758092,0.0664395229983,0.0,0.0408858603066,0.0255536626917,0.0902896081772,0.0289608177172,0.00851788756388,0.0,0.0323679727428,0.0,0.0,0.204429301533,0.795570698467,0.0272572402044,0.972742759796,562.0,0.0,0.0,0.0604982206406,0.0302491103203,0.0338078291815,0.0,0.0,0.0231316725979,0.0391459074733,0.0160142348754,0.0960854092527,0.0338078291815,0.0124555160142,0.137010676157,0.0480427046263,0.222419928826,0.0551601423488,0.0622775800712,0.0,0.129893238434,0.0,9.0
2202.0,2.0,5.0,0.0,2.0,60730022022.0,2429.0,1348.0,0.143916913947,0.0445103857567,0.0979228486647,0.089762611276,0.0593471810089,0.0652818991098,0.0,0.0274480712166,0.0838278931751,0.0704747774481,0.0786350148368,0.089762611276,0.0192878338279,0.0215133531157,0.0281899109792,0.0192878338279,0.0,0.00964391691395,0.0103857566766,0.00741839762611,0.0148367952522,0.0,0.0185459940653,1081.0,0.0869565217391,0.0934320074006,0.0786308973173,0.0286771507863,0.00555041628122,0.0675300647549,0.0,0.108233117484,0.0425531914894,0.0684551341351,0.0370027752081,0.13783533765,0.0610545790934,0.0610545790934,0.0166512488437,0.0148011100833,0.00462534690102,0.0203515263645,0.0129509713228,0.0360777058279,0.0175763182239,0.0,0.0,2429.0,745.0,0.0498147385755,0.0424042815974,0.0,0.207081103335,0.0,0.0,0.00741045697818,0.0,18.0,0.693289419514,0.181538461538,0.269230769231,0.0569230769231,0.123076923077,0.00769230769231,0.0153846153846,0.1,0.0,0.0815384615385,0.141538461538,0.00615384615385,0.0169230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.94,611.0,0.0,0.0,0.0,0.0490998363339,0.0981996726678,0.0,0.0,0.00818330605565,0.0,0.013093289689,0.0,0.0,0.0114566284779,0.0343698854337,0.180032733224,0.142389525368,0.103109656301,0.193126022913,0.10147299509,0.0654664484452,0.0,0.0
2202.0,3.0,1.0,0.0,3.0,60730022023.0,978.0,552.0,0.0,0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0,0.0199275362319,0.179347826087,0.146739130435,0.184782608696,0.0,0.036231884058,0.0507246376812,0.101449275362,0.0307971014493,0.0,0.088768115942,0.018115942029,0.0,0.0,0.0126811594203,0.0,0.0,426.0,0.0422535211268,0.093896713615,0.0985915492958,0.0352112676056,0.0305164319249,0.0,0.0,0.0657276995305,0.0774647887324,0.0868544600939,0.0704225352113,0.0281690140845,0.0985915492958,0.0892018779343,0.0845070422535,0.0,0.0117370892019,0.0234741784038,0.0,0.0422535211268,0.0211267605634,0.0,0.0,978.0,410.0,0.166666666667,0.0112474437628,0.0,0.216768916155,0.0,0.0,0.0245398773006,0.0,24.0,0.580777096115,0.0898550724638,0.121739130435,0.0463768115942,0.0724637681159,0.110144927536,0.0869565217391,0.0666666666667,0.101449275362,0.0492753623188,0.0579710144928,0.127536231884,0.0202898550725,0.0231884057971,0.0260869565217,0.0,0.0,0.0927536231884,0.907246376812,0.0840579710145,0.915942028986,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221518987342,0.0,0.0,0.0253164556962,0.0284810126582,0.0,0.0601265822785,0.155063291139,0.370253164557,0.0,0.139240506329,0.199367088608,0.0,0.0,0.0
2302.0,1.0,2.0,0.0,0.0,60730023021.0,2497.0,1264.0,0.0490506329114,0.0379746835443,0.0411392405063,0.0806962025316,0.0450949367089,0.0150316455696,0.0118670886076,0.057753164557,0.116297468354,0.0727848101266,0.0292721518987,0.0466772151899,0.0767405063291,0.133702531646,0.0617088607595,0.0174050632911,0.0118670886076,0.0,0.0466772151899,0.0450949367089,0.0,0.00316455696203,0.0,1233.0,0.0397404703974,0.0267639902676,0.0510948905109,0.0802919708029,0.0543390105434,0.0267639902676,0.0154095701541,0.0486618004866,0.0348742903487,0.11597729116,0.0697485806975,0.0251419302514,0.0681265206813,0.0851581508516,0.0689375506894,0.0624493106245,0.0,0.0429845904298,0.0348742903487,0.0454176804542,0.00324412003244,0.0,0.0,2497.0,1773.0,0.149779735683,0.104925911093,0.0,0.425710853024,0.0,0.0,0.0296355626752,0.0,74.0,0.289947937525,0.19679144385,0.270588235294,0.0727272727273,0.0598930481283,0.0438502673797,0.0652406417112,0.048128342246,0.0288770053476,0.0,0.0224598930481,0.117647058824,0.0577540106952,0.0160427807487,0.0,0.0,0.0,0.128342245989,0.871657754011,0.0866310160428,0.913368983957,854.0,0.0,0.0,0.0,0.135831381733,0.0632318501171,0.0,0.0351288056206,0.0140515222482,0.0,0.0304449648712,0.00468384074941,0.0234192037471,0.0620608899297,0.166276346604,0.106557377049,0.0339578454333,0.0538641686183,0.152224824356,0.03981264637,0.0175644028103,0.0608899297424,0.0
2302.0,2.0,2.0,0.0,0.0,60730023022.0,2114.0,1105.0,0.0552036199095,0.0850678733032,0.274208144796,0.0,0.0,0.0289592760181,0.0117647058824,0.0,0.126696832579,0.0470588235294,0.123981900452,0.0814479638009,0.0180995475113,0.0135746606335,0.0235294117647,0.0986425339367,0.0117647058824,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.216055500496,0.0812685827552,0.0436075322101,0.0356788899901,0.0515361744301,0.0,0.0693756194252,0.0237859266601,0.0634291377602,0.0277502477701,0.013875123885,0.0991080277502,0.0584737363726,0.0,0.0505450941526,0.0,0.147670961348,0.0,0.017839444995,0.0,0.0,0.0,0.0,2114.0,484.0,0.00946073793756,0.077578051088,0.0,0.118259224219,0.0,0.0,0.0236518448439,0.0,50.0,0.771050141911,0.0964749536178,0.17439703154,0.0630797773655,0.153988868275,0.0890538033395,0.0222634508349,0.105751391466,0.0,0.0278293135436,0.0686456400742,0.0,0.12987012987,0.0686456400742,0.0,0.0,0.0,0.0278293135436,0.972170686456,0.0816326530612,0.918367346939,495.0,0.0,0.0,0.0,0.040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117171717172,0.0,0.0727272727273,0.113131313131,0.385858585859,0.153535353535,0.0949494949495,0.0,0.0222222222222,0.0,0.0
2302.0,3.0,2.0,0.0,1.0,60730023023.0,2200.0,960.0,0.11875,0.163541666667,0.0875,0.0145833333333,0.0541666666667,0.0,0.034375,0.0,0.122916666667,0.111458333333,0.0,0.0875,0.04375,0.0458333333333,0.0,0.0197916666667,0.0,0.028125,0.0427083333333,0.0,0.025,0.0,0.0,1240.0,0.133870967742,0.0298387096774,0.125806451613,0.058064516129,0.0604838709677,0.0193548387097,0.0,0.0193548387097,0.145967741935,0.0725806451613,0.0814516129032,0.0645161290323,0.0,0.0322580645161,0.0620967741935,0.0112903225806,0.0129032258065,0.0,0.0,0.0354838709677,0.0282258064516,0.00241935483871,0.00403225806452,2200.0,830.0,0.0109090909091,0.211363636364,0.0,0.153181818182,0.0,0.0,0.00181818181818,0.0,4.0,0.622727272727,0.15088282504,0.101123595506,0.134831460674,0.208667736758,0.0304975922953,0.136436597111,0.0786516853933,0.0642054574639,0.0642054574639,0.0304975922953,0.0,0.0,0.0,0.0,0.0,0.0,0.0465489566613,0.953451043339,0.0658105939005,0.9341894061,572.0,0.0,0.0,0.0,0.0,0.0,0.0174825174825,0.0,0.0,0.0437062937063,0.020979020979,0.0,0.0,0.129370629371,0.0506993006993,0.176573426573,0.323426573427,0.103146853147,0.101398601399,0.0332167832168,0.0,0.0,10.0
2401.0,1.0,29.0,0.0,0.0,60730024011.0,1486.0,912.0,0.112938596491,0.0712719298246,0.0581140350877,0.0877192982456,0.0175438596491,0.0559210526316,0.0515350877193,0.0614035087719,0.0953947368421,0.115131578947,0.0350877192982,0.0526315789474,0.165570175439,0.0120614035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00767543859649,0.0,574.0,0.0905923344948,0.108013937282,0.214285714286,0.0505226480836,0.0226480836237,0.0,0.0,0.0243902439024,0.0627177700348,0.0975609756098,0.0,0.18118466899,0.0644599303136,0.0,0.0156794425087,0.0,0.0104529616725,0.0574912891986,0.0,0.0,0.0,0.0,0.0,1486.0,320.0,0.124495289367,0.063930013459,0.00605652759085,0.0208613728129,0.0,0.0,0.0,0.0,0.0,0.78465679677,0.0393939393939,0.154545454545,0.0484848484848,0.0181818181818,0.0636363636364,0.0,0.0272727272727,0.0515151515152,0.0666666666667,0.112121212121,0.169696969697,0.130303030303,0.118181818182,0.0,0.0,0.0,0.0878787878788,0.912121212121,0.0818181818182,0.918181818182,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036303630363,0.019801980198,0.214521452145,0.039603960396,0.204620462046,0.184818481848,0.16501650165,0.042904290429,0.0924092409241,0.0
2401.0,2.0,2.0,0.0,0.0,60730024012.0,1892.0,1052.0,0.0389733840304,0.0798479087452,0.032319391635,0.032319391635,0.0865019011407,0.0,0.0209125475285,0.0750950570342,0.226235741445,0.0703422053232,0.0560836501901,0.0304182509506,0.0817490494297,0.0655893536122,0.0342205323194,0.00855513307985,0.00665399239544,0.0,0.0,0.0,0.0,0.0541825095057,0.0,840.0,0.0916666666667,0.0,0.0880952380952,0.0714285714286,0.0285714285714,0.0,0.022619047619,0.0464285714286,0.128571428571,0.0190476190476,0.154761904762,0.0678571428571,0.0785714285714,0.0714285714286,0.0488095238095,0.00714285714286,0.0,0.022619047619,0.0,0.0,0.052380952381,0.0,0.0,1892.0,961.0,0.347251585624,0.0359408033827,0.0,0.124735729387,0.0,0.0,0.0,0.0,0.0,0.492071881607,0.216494845361,0.0292096219931,0.0687285223368,0.0171821305842,0.0601374570447,0.0412371134021,0.0,0.0687285223368,0.0618556701031,0.0962199312715,0.0790378006873,0.0876288659794,0.0876288659794,0.0,0.0,0.085910652921,0.0996563573883,0.900343642612,0.331615120275,0.668384879725,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183727034121,0.0,0.0,0.0,0.0393700787402,0.123359580052,0.212598425197,0.136482939633,0.0892388451444,0.202099737533,0.178477690289,0.0,0.0,8.0
2401.0,3.0,5.0,0.0,2.0,60730024013.0,1454.0,637.0,0.0235478806907,0.0,0.0737833594976,0.0282574568289,0.0,0.0,0.0518053375196,0.102040816327,0.158555729984,0.0769230769231,0.0800627943485,0.114599686028,0.0408163265306,0.0580847723705,0.0470957613815,0.021978021978,0.0345368916797,0.0,0.0408163265306,0.0470957613815,0.0,0.0,0.0,817.0,0.105263157895,0.0330477356181,0.0489596083231,0.00611995104039,0.0,0.0171358629131,0.00979192166463,0.0428396572827,0.161566707466,0.100367197062,0.0820073439412,0.0440636474908,0.0293757649939,0.03182374541,0.150550795594,0.0587515299878,0.0208078335373,0.0171358629131,0.0195838433293,0.0,0.00979192166463,0.0,0.0110159118727,1454.0,1014.0,0.308115543329,0.225584594223,0.0185694635488,0.0866574965612,0.0,0.0,0.0584594222834,0.0,85.0,0.302613480055,0.0,0.160475482912,0.118870728083,0.108469539376,0.0401188707281,0.0579494799406,0.0252600297177,0.0534918276374,0.0326894502229,0.136701337296,0.132243684993,0.0683506686478,0.0460624071322,0.0,0.0193164933135,0.0,0.0222882615156,0.977711738484,0.167904903418,0.832095096582,544.0,0.0,0.0,0.0,0.0441176470588,0.0,0.0165441176471,0.0,0.00735294117647,0.0,0.0,0.0128676470588,0.0330882352941,0.0,0.09375,0.0643382352941,0.147058823529,0.200367647059,0.170955882353,0.174632352941,0.0349264705882,0.0,16.0
2402.0,2.0,6.0,0.0,1.0,60730024022.0,2000.0,968.0,0.0723140495868,0.151859504132,0.118801652893,0.123966942149,0.0888429752066,0.0,0.0,0.0,0.0743801652893,0.0640495867769,0.0754132231405,0.0692148760331,0.0278925619835,0.0134297520661,0.0382231404959,0.0371900826446,0.0185950413223,0.0,0.0,0.0,0.025826446281,0.0,0.0,1032.0,0.0416666666667,0.0794573643411,0.0562015503876,0.100775193798,0.0503875968992,0.0213178294574,0.0106589147287,0.0387596899225,0.0649224806202,0.18992248062,0.0494186046512,0.0862403100775,0.0503875968992,0.0494186046512,0.00872093023256,0.0,0.0426356589147,0.0,0.0271317829457,0.0,0.0174418604651,0.0,0.0145348837209,2000.0,651.0,0.0915,0.09,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.6745,0.19173553719,0.109090909091,0.122314049587,0.0214876033058,0.171900826446,0.147107438017,0.0677685950413,0.0661157024793,0.0165289256198,0.0247933884298,0.0214876033058,0.0396694214876,0.0,0.0,0.0,0.0,0.0479338842975,0.952066115702,0.0661157024793,0.933884297521,551.0,0.0,0.0,0.0,0.0399274047187,0.010889292196,0.0,0.0,0.0,0.010889292196,0.0235934664247,0.0,0.0362976406534,0.0,0.0526315789474,0.107078039927,0.181488203267,0.177858439201,0.154264972777,0.205081669691,0.0,0.0,14.0
2501.0,1.0,6.0,0.0,0.0,60730025011.0,2863.0,1444.0,0.0664819944598,0.153739612188,0.104570637119,0.0283933518006,0.0401662049861,0.00623268698061,0.0173130193906,0.00761772853186,0.0747922437673,0.0463988919668,0.0560941828255,0.0837950138504,0.0706371191136,0.0886426592798,0.064404432133,0.00554016620499,0.0429362880886,0.00554016620499,0.0,0.0242382271468,0.00761772853186,0.0,0.00484764542936,1419.0,0.0782241014799,0.0704721634954,0.0711768851304,0.0401691331924,0.0500352360817,0.0183227625088,0.0,0.0352360817477,0.0535588442565,0.101479915433,0.0563777307963,0.0838618745595,0.0274841437632,0.0401691331924,0.0570824524313,0.0479210711769,0.0,0.0,0.00634249471459,0.0288935870331,0.0140944326991,0.093023255814,0.0260747004933,2863.0,806.0,0.104435906392,0.107579462103,0.0,0.0695075096053,0.0,0.0,0.0,0.0,0.0,0.7184771219,0.0634674922601,0.0975232198142,0.0913312693498,0.0479876160991,0.0108359133127,0.0108359133127,0.0835913312693,0.0,0.102167182663,0.164086687307,0.113003095975,0.15479876161,0.0,0.0061919504644,0.0541795665635,0.0,0.0216718266254,0.978328173375,0.546439628483,0.453560371517,293.0,0.0,0.0,0.0,0.0,0.0,0.0273037542662,0.0,0.0,0.0,0.0,0.0648464163823,0.0,0.0,0.037542662116,0.0853242320819,0.119453924915,0.146757679181,0.337883959044,0.180887372014,0.0,0.0,0.0
2501.0,2.0,4.0,1.0,0.0,60730025012.0,1083.0,522.0,0.0153256704981,0.124521072797,0.0651340996169,0.0172413793103,0.0632183908046,0.0,0.0,0.0996168582375,0.0191570881226,0.0727969348659,0.095785440613,0.120689655172,0.0153256704981,0.0555555555556,0.116858237548,0.0172413793103,0.0632183908046,0.0,0.0,0.0172413793103,0.0210727969349,0.0,0.0,561.0,0.0713012477718,0.0730837789661,0.0463458110517,0.0,0.0837789661319,0.0,0.0,0.048128342246,0.017825311943,0.0374331550802,0.126559714795,0.078431372549,0.106951871658,0.0998217468806,0.0445632798574,0.030303030303,0.0427807486631,0.0,0.017825311943,0.0374331550802,0.0,0.0213903743316,0.0160427807487,1083.0,526.0,0.201292705448,0.0267774699908,0.0,0.211449676824,0.0,0.0,0.0461680517082,0.0,50.0,0.51431209603,0.158904109589,0.027397260274,0.131506849315,0.0767123287671,0.0246575342466,0.0219178082192,0.0,0.0739726027397,0.041095890411,0.164383561644,0.041095890411,0.0767123287671,0.109589041096,0.013698630137,0.0383561643836,0.0,0.0,1.0,0.430136986301,0.569863013699,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040404040404,0.030303030303,0.0,0.0858585858586,0.0,0.0,0.0,0.126262626263,0.0454545454545,0.0909090909091,0.237373737374,0.020202020202,0.217171717172,0.106060606061,0.0,10.0
