tract,blockgroup,sl_minidist_mean,sl_minidist_std,sl_minidist_median
19806.0,3.0,58451.814090422893,4404.856931426888,58411.506077587532
19809.0,2.0,64741.082686216636,1810.8360557578731,64824.972502784236
20023.0,2.0,38890.274875577976,1036.8913387773352,38922.580345919312
20028.0,2.0,43225.125163794735,764.86286515435961,43244.180689905013
18100.0,6.0,78824.83681201264,880.55967746603733,78765.57928243716
18200.0,3.0,84874.799150351144,469.58578214321494,84891.204492227116
18200.0,4.0,84584.184302524533,834.48730925949621,84624.320190309751
19808.0,1.0,63184.874156417252,1048.4899211928328,63171.370568685816
19808.0,2.0,62824.544616084051,894.54722994727945,62716.735745488535
19808.0,3.0,61859.565798886244,1153.8657577545666,62023.080853607782
19809.0,3.0,70058.774467271956,900.97833876610787,70016.764895227476
21400.0,2.0,150.30307360178668,106.16888952035802,123.7565870666696
21500.0,2.0,240.40274815132238,239.25701378025383,160.83798711409653
21500.0,3.0,136.55671587379453,65.117464605204702,129.50470901232887
21600.0,1.0,12155.790206624008,6042.7604912291044,12209.048608265872
19601.0,3.0,70590.134895627314,815.22843557186707,70579.872727258509
17200.0,4.0,1246.8051257081072,783.63113424687663,1281.8858320345216
17019.0,1.0,386.26213479351622,414.96743684469044,198.5073513689473
16701.0,2.0,20905.096399782189,1442.4547747142883,20934.776714210893
17047.0,1.0,208.93005961852515,141.10682365026773,168.67220781256441
17051.0,2.0,195.14314611680561,93.654323614128941,185.10910108575811
17051.0,3.0,244.00552836195934,161.53181367164672,207.25592428235552
17403.0,4.0,20108.313568605328,1217.1326289306894,20010.073373248
17702.0,2.0,30583.955219641659,1577.9440598933579,30597.775309197503
17813.0,1.0,44260.813072642763,1450.7058761861585,44270.314411448839
19905.0,3.0,54529.076938510858,1374.0376379881163,54613.059340014071
20013.0,3.0,45927.508622067544,2091.6956596659215,45829.225875947726
20015.0,2.0,36695.773873688624,2212.1529350096766,36850.30045327259
20017.0,3.0,54245.293638875504,476.49839417711127,54279.757874393479
10014.0,2.0,688.50697404450875,686.00887068934537,461.50609637333866
17109.0,4.0,33913.02678628853,1890.9808590930095,33771.782421455151
10800.0,2.0,8062.1813651227112,720.70205787994166,8028.7531896764904
11100.0,3.0,5501.3488195527043,741.39472599360158,5532.539773894835
15302.0,2.0,12541.143883304543,2357.6044067143434,12499.289809360993
15704.0,2.0,20135.650165662639,657.83820285391096,20141.628568644614
16202.0,1.0,10896.848326685944,2176.0285741175649,10750.026427359502
18000.0,3.0,69262.98076052258,648.72485024598768,69279.227427878359
19302.0,4.0,82214.962532417354,1215.6353911465267,82084.319063695744
16804.0,3.0,33021.291836092932,1021.214945259761,32902.973375782771
3114.0,2.0,194.98161659075967,160.42395529200778,152.58906871111463
3304.0,2.0,227.05007441869128,156.93055692163767,181.61935463600156
19103.0,3.0,54147.407478194342,7134.4147992628668,54121.478171705545
19601.0,4.0,70014.165905374393,969.4254043294244,70044.42965946137
20213.0,3.0,19626.257207670391,381.28443465112184,19630.399724551353
21100.0,3.0,149945.76571463022,20815.232119575074,152756.79598111007
21205.0,1.0,66564.278112555359,3176.1902692552262,66990.903186023759
22100.0,1.0,57024.157172350948,3360.648588143386,57135.199473182933
18700.0,1.0,146465.01194987129,30627.849135726599,145251.40373610912
8303.0,2.0,460.89089418665651,373.84859582742342,366.42247671285276
20903.0,3.0,128711.8265815506,36597.422829978263,131027.15859229935
8327.0,3.0,736.59040817668972,694.25629038189118,483.21532272480465
17808.0,2.0,45819.359802769584,1275.3499835552277,45787.411824758441
16609.0,2.0,16044.219818385762,801.57766803672416,15938.82446643119
12003.0,1.0,447.61713976132427,373.43181321392933,301.75973457824784
17034.0,1.0,529.02205699069282,505.56922112520346,307.26036030341754
17014.0,2.0,167.11225448793365,92.951136142290707,150.22806763137524
17104.0,2.0,22612.506282840357,1165.4881408778899,22641.891641469319
18504.0,2.0,81243.167955512137,1736.1214815175433,81064.86292691619
7501.0,2.0,151.62428709961026,84.044855444977557,145.84343840606226
9103.0,2.0,160.47169290549937,91.530852483498606,148.16960693962508
9704.0,3.0,195.75523765198975,121.37478903625242,173.27691520001054
2402.0,1.0,156.69386862207605,91.417999106466624,146.0587075886246
13203.0,2.0,7228.6685217668955,440.08131651623279,7256.9464608097442
17015.0,3.0,325.41502563569969,293.22373176279126,213.47489170069963
17404.0,2.0,18800.360827569068,451.99525220098184,18756.135288467449
18504.0,4.0,77868.568595562756,1749.5987953787308,77993.034479647991
3601.0,1.0,255.69273693378094,204.00367581939977,180.22722446233706
18801.0,1.0,107049.96622317896,4051.1122106787225,107300.14215116805
19303.0,1.0,87922.440972493976,2463.2173963787545,87910.732899564115
4501.0,1.0,98.25655229694452,51.431741534353655,92.652953959896095
13908.0,1.0,5869.2088529689909,440.59428827932425,5861.337774943815
16901.0,4.0,28742.734461808875,2171.905349448602,28561.524966025427
3208.0,3.0,192.85265514577367,112.40688928474671,172.95260879533114
3212.0,2.0,210.59917729058699,205.81517075479394,148.89029355066199
18611.0,1.0,98560.496463390678,4755.2213450174195,98200.28340302578
13906.0,1.0,6503.779226701161,1561.0050440097084,6559.7461729181941
20103.0,3.0,40083.571592035863,4327.8953497096572,40185.956783763766
19105.0,3.0,50176.034758091017,5829.9670260901348,50507.291947051439
21100.0,1.0,110636.39894331821,24580.907456046847,114252.29436376122
3207.0,1.0,2528.4227621644704,1806.3601607852402,2435.7031994132485
8507.0,2.0,131.2648549172186,63.950209877131471,124.18171383565746
16901.0,1.0,19942.658407810661,6241.290356572149,19888.234361231225
13702.0,3.0,10210.770332398779,1413.8894540482042,10282.308420807109
18801.0,2.0,108672.18930348748,2807.0961122515509,108672.32299432065
16701.0,1.0,20727.32118578293,2619.6507533742574,20813.941512879988
10107.0,4.0,158.82643991248443,72.528463467665844,153.32550973006886
17019.0,2.0,269.86571093810187,227.62313475309148,194.16666424914365
8600.0,1.0,343.62966971260994,286.35188560639665,224.74505007267751
19208.0,1.0,58333.065142744774,6318.3660809744342,58167.816755326392
2707.0,3.0,124.92895836735917,77.016690462456609,112.86471969748644
20307.0,1.0,21292.608486183635,5115.8240289866071,21355.52638458824
1800.0,5.0,164.68672203697224,91.131081322614932,154.17624039590254
4501.0,2.0,79.482286183023916,40.632167986729982,74.327106744646812
19701.0,1.0,70306.552845811253,1929.8212599542946,70351.423167825298
8339.0,1.0,1016.0579153965484,1100.1991594478288,594.9927571868277
19806.0,1.0,60834.918628228661,1246.43392806971,60901.510668508839
15602.0,1.0,30549.723055812778,2702.0828528363841,30755.735431654044
15501.0,2.0,47492.242246753282,6757.709807253862,46957.275618984801
15301.0,2.0,14526.417533096128,442.47305047015215,14550.794700068025
5900.0,1.0,95.687506648309594,50.201831917396241,85.585270613686532
2708.0,1.0,158.81390062381925,94.899937186560621,154.38745153002807
18608.0,1.0,99991.689425021686,4592.9607386549806,99935.438734023439
17808.0,1.0,42397.263797193402,2074.4143877329484,42526.049463195945
15200.0,2.0,10558.994848693776,1080.3121987702045,10616.413399516949
18512.0,1.0,88930.031468076093,2094.0149062735409,89069.751862923906
20706.0,1.0,9238.4689175344884,1820.8585479862872,9356.3519097288045
20015.0,1.0,37706.453142106817,812.33524366708934,37647.342165930655
8352.0,1.0,148.23018253097661,69.107493453201116,137.56393551909335
13309.0,3.0,10325.775155201818,805.29647194162976,10340.079889162871
21304.0,2.0,46800.332169195586,2651.1710470702992,46890.246312206866
20307.0,2.0,24753.493396773083,3648.3555428176837,24678.214423056408
20022.0,1.0,45309.455683138411,2559.7909745341685,45375.397187013237
19207.0,2.0,73789.593343556378,1845.7200979912682,73772.808101561124
18903.0,1.0,126223.20994870682,2910.4652437620312,126353.19525839304
13410.0,2.0,9934.5016545626931,1576.0130351398197,9862.0028819250765
16302.0,1.0,20392.78530348554,765.07975497334382,20435.662926553683
17604.0,1.0,27803.167533365006,2335.0154274101033,27876.215306349073
13204.0,3.0,3911.1244108201872,709.25722248900456,3916.5512362181526
9802.0,2.0,218.97309059395576,118.91805612772626,204.75099781645099
7600.0,3.0,728.7073833610001,658.7919285771311,496.83395552002366
4600.0,1.0,93.97578231284345,63.512167734345454,82.472677603090858
2707.0,1.0,143.08484167142885,78.635851217504225,139.38570656872747
8346.0,1.0,723.14790200452796,648.8525385113935,527.34194522470534
9506.0,2.0,171.94474421391689,83.467122513107171,167.60554922152085
19503.0,3.0,73051.315382704342,988.53136502323878,72999.555080770631
19809.0,1.0,66892.384401076255,1433.3931291330093,66895.17416925187
20029.0,1.0,45330.168452329548,2283.1015543721828,45303.544811449377
20109.0,1.0,20430.505949837658,857.14219549758491,20436.853525856415
20109.0,2.0,19526.20619635336,842.461861618846,19564.350956230177
20214.0,1.0,21314.669366600978,1085.5280200468173,21276.324445589784
13206.0,2.0,2001.1068930298006,850.53803425219826,2047.7872303448187
13409.0,1.0,13023.881081580608,703.60324888514992,13064.869019008012
13414.0,2.0,15231.4109915562,623.14007635170151,15193.162430877412
13414.0,4.0,13596.410660233561,739.17889420442043,13603.850575338292
13419.0,2.0,20660.062550178387,1416.3837154166622,20727.162125036004
13421.0,1.0,12793.247370940951,866.11566272500954,12737.402722213896
17022.0,1.0,142.89788925264199,76.415239577066785,129.33233704827896
17022.0,2.0,130.33258069856234,71.980735685864587,121.15044412935863
17022.0,3.0,339.25971700467409,358.73330209081888,179.34672052679321
13104.0,2.0,7786.3634790022525,838.89442783471895,7719.9070925314863
13309.0,5.0,9803.0229421590866,1465.4832287862014,9904.2361174049984
20903.0,1.0,96106.341994041126,29197.784928906403,100006.41072056702
21302.0,1.0,48986.16729504578,20870.663406973097,46875.446955624968
8301.0,2.0,257.99262388148117,161.43709755221775,229.89834446822942
8301.0,3.0,249.60119751724309,133.56840393668276,224.38359803069008
8303.0,3.0,367.97015916490545,232.86936883602212,319.52207129797796
8306.0,1.0,148.75228045745794,74.660847549918785,139.83282523066174
8306.0,2.0,190.31909730959904,114.76233605725488,162.64564019893717
8307.0,3.0,211.85846211646205,145.39474681342452,171.3236763304136
8310.0,1.0,682.27545834841305,594.68229937400201,448.47412592666279
8311.0,1.0,284.62838843435424,167.16545947452695,266.93008997467439
1500.0,2.0,168.16156110632275,82.935930266050377,155.44576132220419
1500.0,3.0,141.09642264862666,68.009940425817064,142.30486801260719
1500.0,4.0,140.43941008681452,69.155016694606431,139.94937138974552
1600.0,1.0,112.11059844322683,63.66262877581606,103.62043826224104
1600.0,2.0,130.50468692630713,75.841522041795173,119.24086930547867
1600.0,3.0,128.11593784816813,67.032061434230926,121.5646558043949
1600.0,4.0,121.99584620873567,64.86223027532138,115.25931544011908
1700.0,1.0,147.29443806993206,80.735424393333801,141.96260763133651
1700.0,2.0,148.35595105194869,80.695887695945601,142.07222392650448
1700.0,3.0,147.35666905992082,75.822306865691502,139.5813999292356
1800.0,1.0,141.8881281649623,79.286162562211459,133.56638251053857
8311.0,2.0,213.56170073137304,123.5300012480663,187.78891779844847
8313.0,2.0,364.33064899031388,214.38051925719174,344.20793108593625
20806.0,1.0,36113.125939658014,2448.290944581976,36266.061933727207
20806.0,2.0,40387.538705639228,1349.6243555839278,40599.408436938917
20806.0,3.0,42353.020353111329,1675.8125210764767,42270.499137774248
21000.0,2.0,215036.97609007618,42574.97258164105,214773.17863591324
4000.0,2.0,93.631135683287226,45.775724570916978,86.168808284894482
10109.0,1.0,2109.0386115897563,1477.8852218153486,1929.701187614063
17809.0,1.0,67343.383700613951,1508.6166210102203,67491.838097511252
3301.0,2.0,306.22179063615204,226.61434782991873,241.03832566669388
3303.0,1.0,225.30743851171738,176.05117983005144,175.985285438083
3303.0,2.0,192.78795029283285,158.93412728178072,142.72864219530828
3404.0,1.0,224.74986805670383,148.15408986711191,192.79662161546634
3404.0,2.0,256.0512323064072,171.03966971234004,213.43251546371135
3403.0,3.0,242.51363887805533,196.1112595551281,180.57524922541552
3501.0,1.0,329.1243333490076,295.80551605358289,178.07825797517734
3401.0,1.0,183.54826107166176,95.138017270127236,170.28286420648274
3214.0,2.0,1635.790099674351,853.02688050681536,1609.5130196114367
3301.0,1.0,124.50155580137459,63.464977168601415,115.95374477872394
3401.0,2.0,257.68997543053251,155.54176524791779,220.38154459156991
3403.0,1.0,250.57365500740687,187.91874162827929,185.03403965054952
3403.0,2.0,126.26409599967187,77.80468000677655,115.86096709273221
18905.0,1.0,120778.95612571979,679.16240119376164,120802.96028893563
19001.0,1.0,164666.47312714683,16844.703227945138,164944.45863437146
19106.0,2.0,65857.664964631811,5394.9013517022113,65737.569384130242
13314.0,1.0,16677.757150660454,6068.4736927945314,16546.060734433151
9603.0,1.0,303.69313201123168,209.35704447235631,245.45290460181963
16616.0,1.0,8942.6024862349532,1126.4910790636252,8937.3882782114706
9704.0,5.0,160.72498861363869,80.907824699446863,155.30336959817276
9509.0,1.0,606.63418601225851,480.98633271018144,454.4005960861225
9506.0,1.0,207.44272183827707,141.70459191420139,163.36867904847597
17813.0,2.0,53043.781778278819,5562.9095411830076,53070.328838539674
17200.0,3.0,2169.7336580556234,823.65068458232747,2227.6840849893752
17401.0,2.0,13368.710101537648,1549.6469400155027,13415.670740547528
17401.0,4.0,12936.952531602812,1567.9287256390751,12927.061975973265
9505.0,3.0,192.91668779004758,135.56651556322751,158.28199576160085
9505.0,2.0,355.10871271808782,382.81121365578042,203.80016178389945
9504.0,2.0,211.14193177762027,113.77301015535595,182.57772592000981
8353.0,3.0,169.26465641725284,85.606948984881214,158.0631315614624
17403.0,1.0,18184.042883989321,2205.8923284956604,18100.434121812785
17801.0,2.0,74109.600753442675,1234.876345808527,74142.314664756297
17801.0,3.0,70516.712924333187,1206.9477921383648,70539.385810709296
17801.0,4.0,73625.581826633745,1369.2410843795678,73607.880497967912
18614.0,3.0,93725.45629849573,873.14877783414283,93748.19147511803
13310.0,1.0,13780.308133341841,2491.0954861331729,14076.075813664322
8347.0,1.0,486.25686093919796,587.36592224136882,237.88066945644067
8335.0,2.0,162.28329990942402,83.545536802934464,150.34247241277239
8324.0,2.0,1328.7146947389319,966.35182161643706,1265.5444271850292
8312.0,4.0,931.39373821541596,940.53963074638159,519.93613557989738
8305.0,1.0,944.36275018672325,736.99568945215401,806.08771619090521
7600.0,4.0,302.53487946294888,260.06890056432115,208.17642100061914
17054.0,1.0,2817.1693745160101,900.40667929004701,2760.2338987301709
201.0,1.0,273.26686571075288,231.71567159754179,185.98283586500503
2711.0,2.0,256.31318265890184,216.72239382466856,186.71988513556198
2712.0,2.0,153.74828292720312,84.090395619482706,147.23645635305371
18601.0,2.0,94405.438928904041,2675.090823539515,94245.786710649554
18603.0,4.0,87877.294490169079,637.47301540856029,87888.681495101526
18609.0,3.0,97572.29049400572,713.41241303795437,97515.950672149484
19406.0,3.0,75351.024594425442,878.93603476492001,75318.018484670756
19503.0,2.0,70596.821296013062,1442.6065575929349,70498.687225796399
3305.0,3.0,212.11864650643915,166.42408452369568,167.25709022217254
12502.0,3.0,11800.212904218879,588.8096270094992,11790.719951738607
8301.0,1.0,284.55840713543432,174.98527212715257,232.88456879409355
13000.0,1.0,12104.936680478826,456.08064316133567,12135.755748538086
1800.0,2.0,151.69181547006204,89.229129975102325,133.67927046918408
1800.0,3.0,164.49673859751488,92.73234140289081,162.27012406948415
1800.0,4.0,151.77433107122135,81.341702422232828,146.54640398710211
1800.0,6.0,120.3435673750968,53.22547240640008,125.5408513540674
1900.0,2.0,256.6164149154074,163.81368861836688,215.83352888065465
1900.0,3.0,185.53857668639699,83.951395852802705,179.37169022598636
2001.0,1.0,165.26443293607952,109.6039083331529,139.70884305461328
2201.0,2.0,140.19586300211742,75.465034012001993,135.55957155475022
2202.0,2.0,119.47832860510825,67.199728103488653,106.34147070678104
2202.0,3.0,139.81338102775263,73.708483315220718,129.82002198178094
2301.0,1.0,123.10533028728133,73.353149844452545,108.98549667319043
2301.0,2.0,109.83698377944479,63.321801466077801,100.35851567136709
2301.0,3.0,135.97577739204178,84.88264103830754,113.62060623663926
2302.0,1.0,124.61719710201362,67.050626270073025,113.04783673487634
2302.0,3.0,133.58762476218158,75.816286514813569,120.5522637788489
2401.0,1.0,163.30555432147352,90.600606865790169,150.3705370784366
2401.0,2.0,159.16027590174775,86.6250534280897,157.24123229820123
2501.0,1.0,195.90650966078312,132.19870873045716,165.2276797205048
2501.0,2.0,229.6702344699344,130.01865000178759,199.06287758085347
2501.0,3.0,165.6403661114264,86.975237875171345,158.76328938690074
2502.0,1.0,216.78720130893831,143.37767926275751,187.9431718293186
2502.0,2.0,181.10033025796841,104.60977096937469,169.28472530745839
13906.0,2.0,2976.3689239926607,474.87565966136475,2984.0725648689368
15406.0,1.0,34084.023262912902,2928.4070778032547,34222.229072774993
15501.0,1.0,43312.194398386397,4516.5695231462314,43862.617909025263
15703.0,1.0,17417.430702907262,251.95045635755227,17410.813942988876
16802.0,2.0,53109.333984931407,9102.8887984694193,52809.144671018323
16806.0,2.0,24097.156161108876,671.78708734434872,24049.179723072462
17020.0,1.0,9647.0121901020339,5900.9839110812154,9412.6496696252289
17029.0,1.0,2449.7973316554148,2073.6849368477715,1709.1343807037592
17030.0,1.0,5892.5342609845775,5328.7052010618718,4108.7858683989089
2601.0,1.0,141.01995836702375,70.673183573512915,143.43443674579549
2601.0,2.0,114.63517854922814,67.816560837664952,109.55887275608683
17048.0,2.0,7494.2420386604645,972.06655338636949,7439.1336780603433
17502.0,3.0,20824.511889979756,561.9192434191034,20862.859310544016
17810.0,1.0,63144.914619028954,1783.1738694731987,63188.638324498505
18507.0,4.0,94018.980354165498,2309.5902025379364,94178.553029061848
18516.0,2.0,78308.685593926784,610.54695691580037,78320.394910449046
18609.0,1.0,98690.303885286921,1257.0415435741988,98639.991447248656
18803.0,1.0,89710.553831321347,5489.9064322091244,89990.0455843815
18803.0,2.0,77168.631887067939,4764.6290308847065,77172.406100202046
19106.0,1.0,59755.843217588015,6673.2756735041812,59341.319059683447
19207.0,1.0,73923.085046500943,6389.318699604094,74052.033774715383
19702.0,4.0,65753.539387117664,1530.8340129916144,65709.463869321888
20017.0,2.0,51572.856650477217,3081.3557768230944,51561.097522366457
20103.0,2.0,26364.222093466564,3404.9191663416777,26329.32462858496
20304.0,3.0,35230.839746667065,1765.6082914483256,35324.436385002511
20405.0,2.0,10690.246860559415,2459.9715340899761,11031.164638563034
20601.0,1.0,16597.658748796803,794.37220203573554,16635.283583673085
20904.0,3.0,124165.0710279693,6344.2350032840086,124262.59963497621
100.0,2.0,164.00331186452823,103.3159014638882,140.84525867594513
300.0,1.0,154.10513903337417,72.817548681289324,146.41561560414664
300.0,2.0,117.72268307371172,78.094374081328567,99.366277018860757
2002.0,1.0,182.98266935912798,155.24658510528394,137.99139132777884
2002.0,2.0,179.99294350352912,132.20471818748396,139.9837695255431
2100.0,1.0,140.99550563202646,82.651312348155571,126.25592409978788
2100.0,2.0,152.05198408240224,77.004274543702749,138.46831648974089
2100.0,3.0,135.92921179949033,72.217733356097327,130.58030661320123
2100.0,4.0,150.53387561531051,80.315733890796011,139.04827797639973
2100.0,5.0,138.36211867631397,67.11748841128346,134.54437933676803
