tract,blockgroup,count,graffiti_count,dump_count,lighting_count,sl_count,landarea,cent_lat,cent_lon,sl_density,gsl_meandist,dsl_meandist,Estimate; Total,rep_per_cap,graffiti_per,dump_per,lighting_per
15602.0,1.0,0.0,,,,,,,,,,,1572,0.0,,,
15501.0,2.0,0.0,,,,,,,,,,,3306,0.0,,,
15301.0,2.0,0.0,,,,,,,,,,,1956,0.0,,,
5900.0,1.0,27.0,4.0,1.0,1.0,48.0,156868.0,32.7292979,-117.1612051,0.000305989749343,46.0975547409,192.922090825,985,0.0274111675127,0.148148148148,0.037037037037,0.037037037037
2708.0,1.0,5.0,0.0,0.0,2.0,25.0,165559.0,32.7552225,-117.0812058,0.000151003569724,,,1269,0.00394011032309,0.0,0.0,0.4
18608.0,1.0,0.0,,,,,,,,,,,2193,0.0,,,
17808.0,1.0,0.0,,,,,,,,,,,1182,0.0,,,
15200.0,2.0,0.0,,,,,,,,,,,977,0.0,,,
18512.0,1.0,0.0,,,,,,,,,,,1296,0.0,,,
20706.0,1.0,0.0,,,,,,,,,,,2720,0.0,,,
20015.0,1.0,0.0,,,,,,,,,,,2281,0.0,,,
8352.0,1.0,3.0,1.0,0.0,0.0,19.0,195389.0,32.9269424,-117.1339018,9.72419122878e-05,96.711012605,,1258,0.00238473767886,0.333333333333,0.0,0.0
13309.0,3.0,0.0,,,,,,,,,,,1275,0.0,,,
21304.0,2.0,0.0,,,,,,,,,,,976,0.0,,,
20307.0,2.0,0.0,,,,,,,,,,,1523,0.0,,,
20022.0,1.0,0.0,,,,,,,,,,,2973,0.0,,,
19207.0,2.0,0.0,,,,,,,,,,,2418,0.0,,,
18903.0,1.0,0.0,,,,,,,,,,,1266,0.0,,,
13410.0,2.0,0.0,,,,,,,,,,,1317,0.0,,,
16302.0,1.0,0.0,,,,,,,,,,,1146,0.0,,,
17604.0,1.0,0.0,,,,,,,,,,,3589,0.0,,,
13204.0,3.0,0.0,,,,,,,,,,,1843,0.0,,,
9802.0,2.0,5.0,0.0,0.0,0.0,12.0,179947.0,32.8011558,-117.0094017,6.66863020778e-05,,,1396,0.00358166189112,0.0,0.0,0.0
7600.0,3.0,83.0,21.0,5.0,12.0,316.0,1337168.0,32.7695739,-117.2435975,0.000236320342694,155.002452293,124.150365668,616,0.13474025974,0.253012048193,0.0602409638554,0.144578313253
4600.0,1.0,36.0,2.0,10.0,2.0,65.0,195699.0,32.7169839,-117.1446108,0.000332142729396,76.0260676784,88.0059283061,1397,0.0257695060845,0.0555555555556,0.277777777778,0.0555555555556
2707.0,1.0,14.0,5.0,1.0,0.0,14.0,106482.0,32.7546896,-117.0905724,0.000131477620631,188.03764477,142.722713246,1650,0.00848484848485,0.357142857143,0.0714285714286,0.0
8346.0,1.0,76.0,1.0,5.0,6.0,359.0,9918449.0,32.9089362,-117.1935293,3.61951752739e-05,103.511306351,370.080368911,3178,0.0239144115796,0.0131578947368,0.0657894736842,0.0789473684211
9506.0,2.0,10.0,0.0,0.0,4.0,41.0,444109.0,32.8253401,-117.100028,9.23196782772e-05,,,1720,0.00581395348837,0.0,0.0,0.4
19503.0,3.0,0.0,,,,,,,,,,,1534,0.0,,,
19809.0,1.0,0.0,,,,,,,,,,,1343,0.0,,,
20029.0,1.0,0.0,,,,,,,,,,,1976,0.0,,,
20109.0,1.0,0.0,,,,,,,,,,,606,0.0,,,
20109.0,2.0,0.0,,,,,,,,,,,2069,0.0,,,
20214.0,1.0,0.0,,,,,,,,,,,1415,0.0,,,
13206.0,2.0,0.0,,,,,,,,,,,2231,0.0,,,
13409.0,1.0,0.0,,,,,,,,,,,1243,0.0,,,
13414.0,2.0,0.0,,,,,,,,,,,2494,0.0,,,
13414.0,4.0,0.0,,,,,,,,,,,1754,0.0,,,
13419.0,2.0,0.0,,,,,,,,,,,1273,0.0,,,
13421.0,1.0,0.0,,,,,,,,,,,927,0.0,,,
17022.0,1.0,9.0,0.0,0.0,4.0,49.0,383773.0,32.9098777,-117.0934329,0.000127679643956,,,700,0.0128571428571,0.0,0.0,0.444444444444
17022.0,2.0,6.0,0.0,0.0,1.0,51.0,358423.0,32.9056758,-117.094796,0.000142289975811,,,740,0.00810810810811,0.0,0.0,0.166666666667
17022.0,3.0,3.0,0.0,0.0,0.0,44.0,415072.0,32.9042955,-117.0913109,0.000106005705034,,,627,0.00478468899522,0.0,0.0,0.0
13104.0,2.0,0.0,,,,,,,,,,,1015,0.0,,,
13309.0,5.0,0.0,,,,,,,,,,,1470,0.0,,,
20903.0,1.0,0.0,,,,,,,,,,,194,0.0,,,
21302.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,4780,0.000209205020921,0.0,0.0,0.0
8301.0,2.0,11.0,2.0,3.0,0.0,45.0,904892.0,32.8149109,-117.2357728,4.97296914991e-05,399.857867461,199.864212221,1023,0.010752688172,0.181818181818,0.272727272727,0.0
8301.0,3.0,9.0,0.0,0.0,0.0,13.0,462090.0,32.8216413,-117.2381666,2.81330476747e-05,,,855,0.0105263157895,0.0,0.0,0.0
8303.0,3.0,12.0,1.0,1.0,0.0,22.0,696025.0,32.8359294,-117.25347,3.16080600553e-05,316.253142019,322.141664658,571,0.0210157618214,0.0833333333333,0.0833333333333,0.0
8306.0,1.0,10.0,0.0,1.0,3.0,27.0,307760.0,32.8502103,-117.220299,8.77306992462e-05,,116.195006218,862,0.0116009280742,0.0,0.1,0.3
8306.0,2.0,3.0,0.0,0.0,0.0,44.0,508090.0,32.8428882,-117.2263389,8.65988309158e-05,,,858,0.0034965034965,0.0,0.0,0.0
8307.0,3.0,9.0,0.0,0.0,1.0,59.0,606648.0,32.8497895,-117.2079376,9.7255739737e-05,,,1029,0.00874635568513,0.0,0.0,0.111111111111
8310.0,1.0,8.0,0.0,0.0,0.0,22.0,1882087.0,32.8325156,-117.2391334,1.16891514579e-05,,,1116,0.00716845878136,0.0,0.0,0.0
8311.0,1.0,23.0,0.0,0.0,1.0,45.0,1686336.0,32.8279798,-117.26378,2.66850734373e-05,,,1943,0.0118373648996,0.0,0.0,0.0434782608696
1500.0,2.0,8.0,1.0,1.0,0.0,22.0,235005.0,32.7416744,-117.1202955,9.36150294675e-05,239.904339498,137.851493899,835,0.00958083832335,0.125,0.125,0.0
1500.0,3.0,6.0,0.0,0.0,0.0,15.0,190413.0,32.7419786,-117.1252525,7.87761339824e-05,,,722,0.00831024930748,0.0,0.0,0.0
1500.0,4.0,25.0,4.0,0.0,0.0,22.0,156693.0,32.7461279,-117.1266192,0.000140401932441,60.9259270805,,1115,0.0224215246637,0.16,0.0,0.0
1600.0,1.0,52.0,33.0,0.0,5.0,46.0,201912.0,32.7524065,-117.1174,0.000227822021475,97.7854915003,,2110,0.024644549763,0.634615384615,0.0,0.0961538461538
1600.0,2.0,32.0,7.0,6.0,3.0,31.0,150302.0,32.7527488,-117.1204973,0.00020625141382,85.5815157134,133.351515315,1097,0.0291704649043,0.21875,0.1875,0.09375
1600.0,3.0,22.0,7.0,2.0,1.0,29.0,153541.0,32.7522285,-117.1228434,0.000188874632834,117.027722153,105.150743782,1128,0.0195035460993,0.318181818182,0.0909090909091,0.0454545454545
1600.0,4.0,40.0,13.0,3.0,0.0,35.0,182416.0,32.7513473,-117.125062,0.000191869134286,89.3511916448,79.0088773736,995,0.0402010050251,0.325,0.075,0.0
1700.0,1.0,23.0,3.0,2.0,1.0,24.0,154005.0,32.7582998,-117.1166732,0.000155839096133,99.7182879123,59.5312600472,1424,0.0161516853933,0.130434782609,0.0869565217391,0.0434782608696
1700.0,2.0,39.0,4.0,2.0,3.0,26.0,177636.0,32.7579589,-117.1194706,0.000146366727465,54.3988728084,102.262770132,1042,0.0374280230326,0.102564102564,0.0512820512821,0.0769230769231
1700.0,3.0,34.0,3.0,4.0,2.0,34.0,206755.0,32.7579716,-117.1227504,0.000164445841697,85.2887070249,59.8065901553,1308,0.025993883792,0.0882352941176,0.117647058824,0.0588235294118
1800.0,1.0,51.0,12.0,9.0,1.0,28.0,169457.0,32.7619822,-117.1119106,0.000165233658096,145.784983562,161.597335809,673,0.075780089153,0.235294117647,0.176470588235,0.0196078431373
8311.0,2.0,10.0,0.0,0.0,2.0,49.0,825170.0,32.819888,-117.2623973,5.93817031642e-05,,,1044,0.0095785440613,0.0,0.0,0.2
8313.0,2.0,17.0,1.0,1.0,0.0,57.0,1176452.0,32.8565232,-117.2431993,4.84507655221e-05,190.229649186,246.96861736,1015,0.0167487684729,0.0588235294118,0.0588235294118,0.0
20806.0,1.0,0.0,,,,,,,,,,,1647,0.0,,,
20806.0,2.0,0.0,,,,,,,,,,,2220,0.0,,,
20806.0,3.0,0.0,,,,,,,,,,,2060,0.0,,,
21000.0,2.0,0.0,,,,,,,,,,,1011,0.0,,,
4000.0,2.0,48.0,13.0,11.0,4.0,37.0,140645.0,32.70693,-117.1273797,0.000263073696185,84.0789085931,143.579680069,1001,0.047952047952,0.270833333333,0.229166666667,0.0833333333333
10109.0,1.0,17.0,4.0,1.0,0.0,69.0,11049234.0,32.5494881,-117.0884184,6.24477678724e-06,66.4847633824,119.005701566,1945,0.00874035989717,0.235294117647,0.0588235294118,0.0
17809.0,1.0,0.0,,,,,,,,,,,2298,0.0,,,
3301.0,2.0,18.0,4.0,1.0,0.0,77.0,1070245.0,32.7045358,-117.1023429,7.19461431728e-05,52.8176657671,48.4209681545,1801,0.00999444752915,0.222222222222,0.0555555555556,0.0
3303.0,1.0,1.0,0.0,1.0,0.0,6.0,208346.0,32.69034,-117.0983788,2.87982490665e-05,,165.001296805,1575,0.000634920634921,0.0,1.0,0.0
3303.0,2.0,9.0,0.0,0.0,3.0,72.0,410357.0,32.6940534,-117.0987858,0.000175456980142,,,2869,0.00313698152666,0.0,0.0,0.333333333333
3404.0,1.0,16.0,9.0,1.0,0.0,75.0,763362.0,32.7136965,-117.0893563,9.82495853867e-05,124.956733481,297.556479456,1688,0.00947867298578,0.5625,0.0625,0.0
3404.0,2.0,14.0,3.0,0.0,0.0,65.0,907301.0,32.7142362,-117.097825,7.16410540714e-05,53.8758898851,,3363,0.00416294974725,0.214285714286,0.0,0.0
3403.0,3.0,6.0,2.0,1.0,0.0,39.0,315650.0,32.7099169,-117.1040348,0.000123554569935,201.794486375,144.922587133,1359,0.00441501103753,0.333333333333,0.166666666667,0.0
3501.0,1.0,19.0,13.0,0.0,0.0,43.0,524232.0,32.7042659,-117.1122724,8.20247523997e-05,98.3541136134,,1980,0.00959595959596,0.684210526316,0.0,0.0
3401.0,1.0,27.0,2.0,5.0,0.0,47.0,597688.0,32.7310972,-117.0939213,7.86363453842e-05,86.0740839499,132.224954008,1752,0.0154109589041,0.0740740740741,0.185185185185,0.0
3214.0,2.0,0.0,,,,,,,,,,,1430,0.0,,,
3301.0,1.0,27.0,8.0,4.0,0.0,66.0,456389.0,32.6985451,-117.1008495,0.000144613476661,62.5990092848,106.407132146,1464,0.0184426229508,0.296296296296,0.148148148148,0.0
3401.0,2.0,12.0,5.0,0.0,1.0,58.0,1095513.0,32.7223415,-117.1012128,5.29432329877e-05,205.729362789,,931,0.0128893662728,0.416666666667,0.0,0.0833333333333
3403.0,1.0,15.0,5.0,1.0,0.0,53.0,731374.0,32.7154348,-117.1114843,7.24663441686e-05,197.300083854,69.4774838151,1243,0.0120675784393,0.333333333333,0.0666666666667,0.0
3403.0,2.0,14.0,4.0,3.0,0.0,55.0,339843.0,32.7132794,-117.1066079,0.000161839437623,60.6325199723,85.1899515065,1556,0.00899742930591,0.285714285714,0.214285714286,0.0
18905.0,1.0,0.0,,,,,,,,,,,2616,0.0,,,
19001.0,1.0,0.0,,,,,,,,,,,1276,0.0,,,
19106.0,2.0,0.0,,,,,,,,,,,1347,0.0,,,
13314.0,1.0,0.0,,,,,,,,,,,16753,0.0,,,
9603.0,1.0,3.0,0.0,0.0,0.0,6.0,185444.0,32.78728,-117.1112412,3.23547809581e-05,,,1253,0.0023942537909,0.0,0.0,0.0
16616.0,1.0,0.0,,,,,,,,,,,1672,0.0,,,
9704.0,5.0,4.0,0.0,0.0,0.0,53.0,465340.0,32.8048626,-117.0519783,0.000113895216401,,,1086,0.0036832412523,0.0,0.0,0.0
9509.0,1.0,26.0,0.0,4.0,1.0,40.0,2448122.0,32.8089036,-117.0870148,1.63390549981e-05,,122.993894802,2209,0.0117700316885,0.0,0.153846153846,0.0384615384615
9506.0,1.0,11.0,0.0,0.0,1.0,84.0,1079868.0,32.8244863,-117.0893658,7.77872851126e-05,,,2347,0.0046868342565,0.0,0.0,0.0909090909091
17813.0,2.0,0.0,,,,,,,,,,,2463,0.0,,,
17200.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,794,0.00125944584383,0.0,0.0,0.0
17401.0,2.0,0.0,,,,,,,,,,,1478,0.0,,,
17401.0,4.0,0.0,,,,,,,,,,,1078,0.0,,,
9505.0,3.0,17.0,0.0,0.0,4.0,142.0,1355204.0,32.8317322,-117.0927792,0.000104781272783,,,2040,0.00833333333333,0.0,0.0,0.235294117647
9505.0,2.0,8.0,0.0,1.0,0.0,41.0,697303.0,32.8410963,-117.0820528,5.87979687453e-05,,248.273602848,1328,0.00602409638554,0.0,0.125,0.0
9504.0,2.0,2.0,0.0,0.0,0.0,58.0,1299261.0,32.9118928,-117.0677678,4.46407611712e-05,,,984,0.0020325203252,0.0,0.0,0.0
8353.0,3.0,1.0,0.0,0.0,1.0,24.0,195525.0,32.9331852,-117.1332588,0.00012274645186,,,1439,0.000694927032662,0.0,0.0,1.0
17403.0,1.0,0.0,,,,,,,,,,,1650,0.0,,,
17801.0,2.0,0.0,,,,,,,,,,,1041,0.0,,,
17801.0,3.0,0.0,,,,,,,,,,,1762,0.0,,,
17801.0,4.0,0.0,,,,,,,,,,,2089,0.0,,,
18614.0,3.0,0.0,,,,,,,,,,,2965,0.0,,,
13310.0,1.0,0.0,,,,,,,,,,,8127,0.0,,,
8347.0,1.0,13.0,0.0,1.0,1.0,77.0,1248465.0,32.9218334,-117.164715,6.1675737806e-05,,37.5947812744,2917,0.0044566335276,0.0,0.0769230769231,0.0769230769231
8335.0,2.0,13.0,1.0,0.0,0.0,39.0,290875.0,32.9625162,-117.1423186,0.000134078212291,104.070100735,,1467,0.00886162235855,0.0769230769231,0.0,0.0
8324.0,2.0,25.0,1.0,1.0,2.0,93.0,2765299.0,32.9596588,-117.2516376,3.36310829317e-05,565.785713895,239.426134541,2114,0.0118259224219,0.04,0.04,0.08
8312.0,4.0,52.0,0.0,0.0,7.0,113.0,717087.0,32.8545178,-117.2572423,0.000157581994932,,,1169,0.0444824636441,0.0,0.0,0.134615384615
8305.0,1.0,11.0,0.0,0.0,2.0,46.0,2920709.0,32.8806677,-117.2364151,1.57496005251e-05,,,1157,0.009507346586,0.0,0.0,0.181818181818
7600.0,4.0,13.0,0.0,0.0,0.0,60.0,310101.0,32.7619521,-117.2507774,0.000193485348322,,,538,0.0241635687732,0.0,0.0,0.0
17054.0,1.0,0.0,,,,,,,,,,,1445,0.0,,,
201.0,1.0,33.0,0.0,3.0,0.0,61.0,864211.0,32.7540028,-117.1733775,7.05846141741e-05,,99.0486275496,2271,0.0145310435931,0.0,0.0909090909091,0.0
2711.0,2.0,22.0,2.0,2.0,0.0,42.0,390676.0,32.7400539,-117.0762187,0.000107505964021,115.476576621,201.082888736,1619,0.0135886349599,0.0909090909091,0.0909090909091,0.0
2712.0,2.0,11.0,0.0,3.0,0.0,36.0,337744.0,32.7303521,-117.078762,0.000106589606329,,104.712719035,1369,0.00803506208912,0.0,0.272727272727,0.0
18601.0,2.0,0.0,,,,,,,,,,,3645,0.0,,,
18603.0,4.0,0.0,,,,,,,,,,,821,0.0,,,
18609.0,3.0,0.0,,,,,,,,,,,2606,0.0,,,
19406.0,3.0,0.0,,,,,,,,,,,1888,0.0,,,
19503.0,2.0,0.0,,,,,,,,,,,1331,0.0,,,
3305.0,3.0,14.0,4.0,0.0,3.0,60.0,530384.0,32.6941911,-117.0901211,0.000113125584482,98.4778771544,,2693,0.00519866320089,0.285714285714,0.0,0.214285714286
12502.0,3.0,0.0,,,,,,,,,,,1257,0.0,,,
8301.0,1.0,8.0,1.0,1.0,0.0,43.0,983740.0,32.8148187,-117.2267686,4.37107365767e-05,71.271029668,174.17190775,929,0.00861141011841,0.125,0.125,0.0
13000.0,1.0,0.0,,,,,,,,,,,2078,0.0,,,
1800.0,2.0,76.0,26.0,10.0,1.0,28.0,144490.0,32.7629759,-117.1158402,0.000193785037027,251481.694578,188.758083462,1902,0.0399579390116,0.342105263158,0.131578947368,0.0131578947368
1800.0,3.0,12.0,1.0,0.0,2.0,45.0,130314.0,32.7622012,-117.1202,0.000345319766103,45.2270235211,,394,0.0304568527919,0.0833333333333,0.0,0.166666666667
1800.0,4.0,17.0,0.0,4.0,0.0,20.0,107820.0,32.7621991,-117.1250606,0.000185494342423,,197.582575046,840,0.0202380952381,0.0,0.235294117647,0.0
1800.0,6.0,24.0,1.0,2.0,2.0,25.0,100644.0,32.7644053,-117.1240381,0.000248400302055,23.2187390709,66.9597567774,872,0.0275229357798,0.0416666666667,0.0833333333333,0.0833333333333
1900.0,2.0,32.0,2.0,5.0,1.0,50.0,812469.0,32.7701424,-117.1149467,6.1540809557e-05,104.144387062,190.715739239,1258,0.0254372019078,0.0625,0.15625,0.03125
1900.0,3.0,20.0,0.0,1.0,0.0,11.0,182685.0,32.7663267,-117.1206742,6.02129348332e-05,,245.904235369,797,0.0250941028858,0.0,0.05,0.0
2001.0,1.0,36.0,0.0,0.0,18.0,71.0,384056.0,32.7697627,-117.106661,0.000184868873289,,,1178,0.0305602716469,0.0,0.0,0.5
2201.0,2.0,19.0,7.0,3.0,4.0,29.0,134163.0,32.752384,-117.1144392,0.000216154975664,88.7213531498,129.185127247,1901,0.00999473961073,0.368421052632,0.157894736842,0.210526315789
2202.0,2.0,23.0,6.0,3.0,2.0,31.0,155305.0,32.7525615,-117.1044792,0.000199607224494,75.753933079,109.684842069,2429,0.0094689172499,0.260869565217,0.130434782609,0.0869565217391
2202.0,3.0,16.0,5.0,1.0,3.0,32.0,201668.0,32.7523277,-117.1075906,0.000158676636849,175.538272584,305.760498222,978,0.0163599182004,0.3125,0.0625,0.1875
2301.0,1.0,10.0,0.0,2.0,1.0,27.0,118180.0,32.7576864,-117.0901086,0.000228465053309,,66.1290426185,917,0.0109051254089,0.0,0.2,0.1
2301.0,2.0,20.0,1.0,1.0,0.0,25.0,104961.0,32.7572512,-117.0938846,0.000238183706329,35.4801550515,83.4079413325,1239,0.0161420500404,0.05,0.05,0.0
2301.0,3.0,27.0,2.0,4.0,3.0,29.0,200184.0,32.7572015,-117.0979723,0.000144866722615,112.101229327,78.9858566422,912,0.0296052631579,0.0740740740741,0.148148148148,0.111111111111
2302.0,1.0,30.0,3.0,1.0,0.0,37.0,210229.0,32.7543374,-117.0961635,0.000175998553958,135.3162795,64.6360336819,2497,0.0120144173008,0.1,0.0333333333333,0.0
2302.0,3.0,18.0,4.0,2.0,1.0,33.0,163089.0,32.7504886,-117.0965691,0.000202343505693,59.38860154,79.1694925807,2200,0.00818181818182,0.222222222222,0.111111111111,0.0555555555556
2401.0,1.0,71.0,36.0,7.0,0.0,32.0,210378.0,32.7469622,-117.1113246,0.000152107159494,166.962487071,85.131827042,1486,0.0477792732167,0.507042253521,0.0985915492958,0.0
2401.0,2.0,21.0,5.0,2.0,0.0,26.0,191944.0,32.7471589,-117.1148343,0.000135456174718,190.187562414,70.6129978813,1892,0.0110993657505,0.238095238095,0.0952380952381,0.0
2501.0,1.0,27.0,8.0,10.0,0.0,36.0,678342.0,32.7380994,-117.1095942,5.30705750197e-05,137.453677379,192.198563008,2863,0.00943066713238,0.296296296296,0.37037037037,0.0
2501.0,2.0,43.0,5.0,8.0,0.0,21.0,371117.0,32.742317,-117.1127885,5.65859284269e-05,174.903903114,152.994628459,1083,0.0397045244691,0.116279069767,0.186046511628,0.0
2501.0,3.0,23.0,2.0,5.0,1.0,18.0,206935.0,32.7422983,-117.1041651,8.69838355039e-05,133.108912082,200.042962504,1923,0.0119604784191,0.0869565217391,0.217391304348,0.0434782608696
2502.0,1.0,58.0,5.0,21.0,4.0,79.0,1029533.0,32.7241391,-117.1108717,7.67338200912e-05,97.6432651412,88.2080922882,3105,0.0186795491143,0.0862068965517,0.362068965517,0.0689655172414
2502.0,2.0,67.0,21.0,12.0,1.0,52.0,528172.0,32.7317066,-117.1034745,9.8452776747e-05,154.329338884,75.628329425,2518,0.0266084193805,0.313432835821,0.179104477612,0.0149253731343
13906.0,2.0,0.0,,,,,,,,,,,1090,0.0,,,
15406.0,1.0,0.0,,,,,,,,,,,2593,0.0,,,
15501.0,1.0,0.0,,,,,,,,,,,973,0.0,,,
15703.0,1.0,0.0,,,,,,,,,,,1829,0.0,,,
16802.0,2.0,0.0,,,,,,,,,,,2592,0.0,,,
16806.0,2.0,0.0,,,,,,,,,,,622,0.0,,,
17020.0,1.0,0.0,,,,,,,,,,,2744,0.0,,,
17029.0,1.0,27.0,0.0,1.0,5.0,245.0,21903881.0,32.9881564,-117.1614853,1.11852324252e-05,,157.149959897,5972,0.00452109845948,0.0,0.037037037037,0.185185185185
17030.0,1.0,62.0,1.0,1.0,28.0,369.0,31600936.0,33.0362376,-117.1267567,1.1676869318e-05,60.9270405131,544.085741052,13469,0.00460316281832,0.0161290322581,0.0161290322581,0.451612903226
2601.0,1.0,23.0,19.0,2.0,0.0,31.0,251073.0,32.743048,-117.0987931,0.000123470066475,78.7647577466,241.553655595,2379,0.00966792770071,0.826086956522,0.0869565217391,0.0
2601.0,2.0,47.0,6.0,14.0,3.0,94.0,332355.0,32.7477181,-117.0966183,0.000282830106362,90.1127702353,89.0502255322,2085,0.0225419664269,0.127659574468,0.297872340426,0.063829787234
17048.0,2.0,0.0,,,,,,,,,,,1837,0.0,,,
17502.0,3.0,0.0,,,,,,,,,,,1383,0.0,,,
17810.0,1.0,0.0,,,,,,,,,,,1874,0.0,,,
18507.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,3091,0.000323519896474,0.0,0.0,0.0
18516.0,2.0,0.0,,,,,,,,,,,1292,0.0,,,
18609.0,1.0,0.0,,,,,,,,,,,2246,0.0,,,
18803.0,1.0,0.0,,,,,,,,,,,346,0.0,,,
18803.0,2.0,0.0,,,,,,,,,,,931,0.0,,,
19106.0,1.0,0.0,,,,,,,,,,,3643,0.0,,,
19207.0,1.0,0.0,,,,,,,,,,,2995,0.0,,,
19702.0,4.0,0.0,,,,,,,,,,,2248,0.0,,,
20017.0,2.0,0.0,,,,,,,,,,,1669,0.0,,,
20103.0,2.0,0.0,,,,,,,,,,,2147,0.0,,,
20304.0,3.0,0.0,,,,,,,,,,,1381,0.0,,,
20405.0,2.0,0.0,,,,,,,,,,,2124,0.0,,,
20601.0,1.0,0.0,,,,,,,,,,,1772,0.0,,,
20904.0,3.0,0.0,,,,,,,,,,,700,0.0,,,
100.0,2.0,29.0,2.0,0.0,3.0,99.0,877541.0,32.7519389,-117.1882694,0.000112815241681,146.48817512,,1466,0.0197817189632,0.0689655172414,0.0,0.103448275862
300.0,1.0,23.0,0.0,1.0,0.0,9.0,123593.0,32.7473602,-117.1666806,7.28196580712e-05,,189.842390919,690,0.0333333333333,0.0,0.0434782608696,0.0
300.0,2.0,23.0,0.0,2.0,1.0,48.0,142238.0,32.7467016,-117.1616946,0.000337462562747,,57.0431195277,604,0.0380794701987,0.0,0.0869565217391,0.0434782608696
2002.0,1.0,12.0,0.0,0.0,2.0,93.0,516566.0,32.7658586,-117.0902076,0.000180035077802,,,1104,0.0108695652174,0.0,0.0,0.166666666667
2002.0,2.0,38.0,2.0,2.0,7.0,122.0,767589.0,32.7636813,-117.0947541,0.000158939223986,98.1274053803,92.9407243508,1499,0.025350233489,0.0526315789474,0.0526315789474,0.184210526316
2100.0,1.0,44.0,6.0,5.0,1.0,55.0,275363.0,32.7617346,-117.1069693,0.000199736348021,93.3788845325,184.513685211,967,0.0455015511892,0.136363636364,0.113636363636,0.0227272727273
2100.0,2.0,41.0,18.0,2.0,1.0,25.0,168547.0,32.7567894,-117.1038012,0.00014832657953,67.9356039517,74.4304689658,846,0.048463356974,0.439024390244,0.0487804878049,0.0243902439024
2100.0,3.0,91.0,34.0,21.0,1.0,17.0,122186.0,32.7570007,-117.1076927,0.000139132142799,114.401030741,167.603955655,742,0.122641509434,0.373626373626,0.230769230769,0.010989010989
2100.0,4.0,234.0,80.0,48.0,7.0,18.0,159307.0,32.7576094,-117.1108512,0.000112989385275,91.6172808095,111.210297014,1114,0.210053859964,0.34188034188,0.205128205128,0.0299145299145
2100.0,5.0,85.0,17.0,7.0,6.0,25.0,165914.0,32.7578364,-117.1139667,0.000150680473016,97.8405762981,176.290008088,1240,0.0685483870968,0.2,0.0823529411765,0.0705882352941
300.0,3.0,34.0,4.0,7.0,0.0,50.0,329534.0,32.7442234,-117.1587548,0.000151729411836,77.9866356108,305.846624805,1330,0.0255639097744,0.117647058824,0.205882352941,0.0
300.0,4.0,8.0,0.0,0.0,0.0,7.0,99553.0,32.7430139,-117.1627521,7.03143049431e-05,,,1015,0.00788177339901,0.0,0.0,0.0
300.0,5.0,13.0,1.0,0.0,1.0,20.0,203843.0,32.743649,-117.1655925,9.81147255486e-05,85.8085619321,,818,0.0158924205379,0.0769230769231,0.0,0.0769230769231
400.0,1.0,23.0,1.0,5.0,0.0,36.0,480192.0,32.7545438,-117.1617092,7.49700119952e-05,109.087318852,279.715236006,1669,0.0137807070102,0.0434782608696,0.217391304348,0.0
400.0,2.0,53.0,4.0,11.0,2.0,61.0,267827.0,32.7496873,-117.1604516,0.000227758963809,1280864.46531,89.6942137658,819,0.0647130647131,0.0754716981132,0.207547169811,0.0377358490566
500.0,1.0,34.0,9.0,0.0,0.0,55.0,649216.0,32.7624613,-117.1519868,8.47175670347e-05,110.442384066,,773,0.0439844760673,0.264705882353,0.0,0.0
500.0,2.0,13.0,1.0,1.0,0.0,21.0,406500.0,32.7586342,-117.1532878,5.16605166052e-05,88.3699515257,138.336704542,1088,0.0119485294118,0.0769230769231,0.0769230769231,0.0
500.0,3.0,14.0,0.0,0.0,0.0,10.0,134618.0,32.7581356,-117.1497189,7.42842710484e-05,,,992,0.0141129032258,0.0,0.0,0.0
600.0,1.0,4.0,1.0,0.0,0.0,20.0,217747.0,32.7554285,-117.1493074,9.18497154955e-05,89.7206436843,,685,0.00583941605839,0.25,0.0,0.0
600.0,2.0,43.0,6.0,10.0,0.0,36.0,396493.0,32.753799,-117.154829,9.0796054407e-05,170961.575101,101.361366631,1056,0.0407196969697,0.139534883721,0.232558139535,0.0
600.0,3.0,149.0,34.0,20.0,5.0,78.0,318042.0,32.7503205,-117.1500392,0.000245250627276,75.3182689866,133.755382407,1158,0.128670120898,0.228187919463,0.134228187919,0.0335570469799
700.0,1.0,60.0,16.0,5.0,3.0,43.0,369859.0,32.7450063,-117.1539374,0.000116260520901,43.2449114103,211.009618616,1171,0.0512382578992,0.266666666667,0.0833333333333,0.05
700.0,2.0,35.0,9.0,2.0,0.0,42.0,251337.0,32.7459696,-117.1488433,0.000167106315425,40.3585860631,80.1390182869,2024,0.0172924901186,0.257142857143,0.0571428571429,0.0
800.0,1.0,10.0,5.0,0.0,0.0,9.0,126543.0,32.7470238,-117.1400412,7.11220691781e-05,94.2764949886,,670,0.0149253731343,0.5,0.0,0.0
800.0,2.0,5.0,0.0,0.0,0.0,8.0,142596.0,32.7439171,-117.1398307,5.61025554714e-05,,,730,0.00684931506849,0.0,0.0,0.0
800.0,3.0,12.0,0.0,6.0,0.0,18.0,193172.0,32.7424967,-117.1429981,9.3181206386e-05,,183.11321685,690,0.0173913043478,0.0,0.5,0.0
